site_id	ASM_52	ASM_2	ASM_50	ASM_44
3988274	42	30	35	45
3988369	24	29	39	53
3988410	28	29	36	54
3988411	29	30	36	55
3988412	28	30	38	54
3988447	37	34	41	57
3988448	35	33	38	59
3988559	35	34	31	27
3988560	37	33	31	27
3988562	37	33	36	27
3988564	37	33	32	26
3988666	27	26	13	30
3988668	28	27	15	28
3988670	28	27	15	27
3988671	29	27	16	27
3988675	28	26	17	28
3988724	14	15	10	16
3988772	3	2	3	4
3988773	3	2	2	4
3989263	35	12	16	12
3989277	40	18	16	20
3989279	41	18	15	20
3989310	52	30	15	21
3989429	47	47	27	47
3989430	48	47	27	46
3989622	33	39	28	37
3989654	36	36	24	39
3989672	20	25	15	33
3989690	24	27	18	36
3989733	34	35	22	48
3989805	31	28	22	52
3989815	35	28	22	56
3989950	29	39	27	49
3990002	25	39	17	39
3990081	23	32	17	37
3990162	38	32	26	37
3990209	37	26	22	36
3990229	31	24	25	31
3990231	30	26	26	32
3990261	25	30	23	36
3990339	14	19	21	38
3990342	14	20	25	39
3990346	13	22	26	39
3990347	13	22	25	40
3990435	19	32	28	35
3990439	19	34	21	33
3990440	19	32	22	32
3990587	28	25	28	75
3990589	30	27	29	79
3990591	30	28	31	85
3990592	26	25	28	81
3990771	39	26	25	52
3990790	42	26	27	58
3990832	39	25	30	49
3990899	36	34	28	52
3990901	36	34	29	54
3990902	36	35	27	55
3990949	49	41	27	51
3991042	43	44	25	72
3991048	45	44	18	65
3991050	47	43	19	65
3991051	47	44	21	67
3991053	46	44	21	67
3991265	17	34	28	57
3991497	34	28	40	61
3991499	31	28	36	58
3991500	31	30	37	58
3991503	30	29	35	59
3991505	30	30	33	57
3991555	36	30	30	47
3991557	39	30	32	48
3991575	50	34	24	48
3991650	48	32	16	52
3991652	47	34	15	54
3991654	49	34	16	53
3991655	49	34	16	56
3991717	35	33	14	54
3991776	18	22	16	43
3991813	29	30	21	42
3991838	33	28	20	34
3991850	33	29	20	41
3991851	33	28	25	44
3991914	35	24	20	40
3991935	32	31	21	37
3992002	24	26	28	33
3992072	37	32	31	36
3992319	24	30	28	38
3992333	27	32	30	39
3992497	32	42	25	43
3992576	49	44	32	46
3992578	51	40	34	47
3992630	54	41	33	52
3992769	20	25	15	18
3992779	19	25	13	15
3992782	19	23	14	14
3992786	15	20	13	14
3992788	14	20	13	14
3992794	15	17	12	13
3992808	14	17	9	12
3992809	14	16	8	12
3992810	14	17	9	12
3992812	14	16	9	12
3992814	14	17	9	12
3992816	14	17	8	12
3993005	10	5	8	13
3993006	8	5	7	13
3993007	10	5	6	12
3993058	22	16	15	25
3993061	19	14	12	26
3993158	31	44	24	36
3993328	15	21	14	20
3993698	26	14	14	27
3993706	26	14	14	29
3993781	45	28	23	45
3993861	33	35	31	47
3993880	24	33	28	47
3993928	24	35	27	58
3994038	35	27	30	51
3994070	36	28	33	47
3994264	34	36	29	57
3994329	30	28	34	59
3994352	27	22	36	60
3994407	29	14	33	54
3994554	29	33	21	55
3994804	25	51	32	48
3994842	25	57	26	44
3994844	28	51	27	45
3994865	35	50	32	59
3994866	35	49	32	59
3994869	28	47	25	54
3994988	33	37	26	40
3994989	35	41	29	43
3995079	37	37	31	44
3995254	39	52	29	43
3995380	43	26	44	54
3995391	44	26	49	57
3995392	45	28	40	60
3995393	45	29	51	59
3995395	42	29	46	63
3995417	43	31	42	57
3995464	40	31	41	62
3995497	32	34	41	58
3995505	28	34	41	58
3995512	26	33	39	55
3995541	28	37	31	54
3995542	25	33	32	54
3995543	27	33	28	54
3995676	41	37	32	75
3995690	43	38	29	69
3995796	36	42	23	56
3995894	42	41	32	61
3995895	43	41	34	61
3995963	36	42	37	59
3995964	40	44	40	62
3995967	38	47	38	61
3995970	39	48	41	64
3996047	23	38	29	61
3996050	24	36	29	60
3996052	24	35	26	64
3996116	37	33	24	62
3996118	36	35	24	55
3996342	29	27	12	57
3996344	27	25	11	57
3996345	30	27	11	56
3996350	28	26	13	54
3996366	34	32	16	56
3996492	21	31	23	43
3996494	21	29	23	43
3996495	21	30	21	41
3996497	21	32	24	39
3996547	23	32	22	56
3996645	24	49	28	40
3996715	27	31	27	36
3996736	26	32	25	40
3996837	27	31	21	55
3996839	25	33	21	57
3996841	23	33	15	46
3996842	23	34	18	52
3996867	20	35	16	55
3996869	22	38	19	57
3996871	22	35	18	55
3996873	22	37	21	54
3996874	21	39	13	50
3996914	20	26	16	54
3997000	25	20	15	42
3997006	23	19	15	41
3997017	24	21	14	41
3997018	23	21	14	42
3997020	25	21	18	45
3997123	23	19	18	37
3997162	23	19	19	44
3997163	24	19	20	42
3997164	20	18	19	41
3997175	19	19	15	43
3997265	28	25	13	52
3997314	39	31	14	39
3997341	27	35	10	28
3997549	43	38	27	52
3997552	41	38	25	50
3997688	21	22	24	14
3997704	19	22	20	15
3997721	10	9	15	10
3997748	2	4	7	4
3997749	2	5	8	4
3997750	2	5	8	5
3997753	4	9	8	8
3997755	5	10	9	10
3997756	4	8	5	11
3997759	5	9	6	10
3997762	5	7	5	9
3997845	16	29	22	34
3997910	31	39	41	55
3997911	31	38	43	54
3997923	30	39	45	56
3998010	45	45	31	67
3998290	25	40	25	41
3998482	31	62	31	43
3998488	29	61	32	39
3998620	36	49	54	49
3998648	40	47	42	43
3998755	29	25	15	36
3998812	23	18	10	31
3998813	26	18	9	30
3998818	23	24	11	33
3998969	18	29	17	35
3998970	19	29	13	34
3998980	19	25	17	28
3998987	16	24	13	23
3999010	11	12	7	11
3999046	8	10	7	11
3999380	22	45	23	61
3999409	21	45	23	55
3999531	31	42	32	56
3999594	29	42	32	53
3999787	46	32	25	44
3999789	46	32	27	48
3999790	46	33	22	48
3999829	41	32	23	46
3999937	25	43	29	55
3999938	24	43	30	57
3999939	24	42	27	51
3999998	15	45	33	58
4000060	16	32	33	56
4000161	29	34	11	53
4000181	36	34	14	52
4000246	38	38	15	44
4000348	31	34	26	37
4000474	21	30	26	35
4000680	26	27	17	33
4000741	25	31	14	28
4000757	23	29	13	32
4000774	21	30	19	33
4001016	27	41	25	70
4001087	29	45	24	66
4001153	32	43	23	42
4001367	53	42	36	52
4001387	52	46	35	47
4001510	32	30	33	54
4001517	34	30	33	49
4001518	39	31	38	48
4001556	40	30	28	62
4001563	39	33	30	63
4001675	35	34	21	71
4001677	34	34	26	75
4001678	35	36	27	76
4001825	35	40	33	49
4001829	35	38	32	48
4002008	16	28	23	45
4002258	24	37	10	58
4002465	31	45	23	79
4002492	22	44	24	66
4002546	30	36	32	64
4002606	18	30	33	39
4002617	18	26	34	38
4002769	32	36	43	40
4002825	32	32	53	57
4002826	35	34	54	59
4002828	34	31	47	58
4002859	32	31	45	56
4002871	43	33	43	61
4002898	46	36	40	63
4002952	34	35	27	48
4003019	30	36	33	37
4003119	41	36	29	49
4003252	35	31	32	46
4003254	35	30	30	44
4003281	29	36	34	29
4003402	30	38	31	40
4003403	30	39	32	41
4003405	26	40	26	41
4003458	33	29	28	52
4003460	32	31	28	51
4003464	33	33	30	50
4003465	35	31	31	50
4003467	32	33	27	50
4003479	27	31	24	50
4003596	30	33	25	54
4003605	26	32	31	53
4003606	26	32	29	52
4003666	35	41	30	60
4003667	34	44	28	62
4003668	35	44	32	61
4003670	32	45	30	58
4003764	46	56	27	50
4003765	45	55	27	50
4003768	46	52	24	49
4003771	44	61	24	47
4003900	34	41	28	45
4003916	25	31	30	36
4004052	32	29	38	46
4004113	35	28	29	47
4004129	30	29	23	49
4004174	33	26	23	49
4004175	33	26	23	47
4004224	43	39	31	57
4004226	47	39	24	60
4004275	41	35	31	54
4004296	42	32	31	51
4004335	43	29	32	44
4004337	39	24	32	42
4004592	36	31	36	48
4004611	31	28	34	50
4004614	31	29	33	49
4004622	35	27	29	53
4004761	32	26	28	58
4004819	26	31	29	69
4004832	25	29	27	66
4004874	23	27	31	54
4004911	27	26	27	48
4005000	32	28	27	50
4005143	41	40	32	55
4005253	37	30	30	40
4005255	33	31	31	40
4005292	28	25	20	30
4005293	29	25	20	30
4005294	30	25	19	29
4005404	41	24	13	40
4005521	36	20	16	41
4005596	29	20	16	46
4005616	31	25	21	45
4005618	31	26	19	45
4005620	29	26	21	44
4005621	31	25	20	43
4005627	31	26	23	49
4005671	25	27	16	35
4005672	25	31	18	40
4005766	26	27	14	42
4005767	27	27	14	39
4005769	24	25	12	39
4005944	37	33	28	37
4005945	37	33	28	36
4005946	36	33	26	39
4006095	32	36	28	53
4006096	31	35	26	52
4006137	33	43	28	59
4006155	31	36	21	53
4006169	36	38	23	58
4006218	43	42	23	49
4006219	43	38	20	46
4006270	40	37	25	56
4006303	31	31	20	54
4006320	26	34	17	57
4006323	28	38	18	58
4006444	34	37	27	55
4006479	44	34	33	55
4006480	44	33	32	55
4006504	38	37	46	51
4006572	42	52	50	48
4006629	36	47	52	56
4006630	36	48	57	56
4006647	39	41	57	57
4006649	38	40	49	53
4006797	29	32	46	52
4006952	35	51	41	56
4007020	33	54	31	44
4007041	37	62	37	48
4007044	37	63	37	50
4007235	35	43	26	35
4007428	43	46	25	28
4007445	39	49	32	33
4007512	36	36	42	43
4007574	42	29	42	60
4007589	47	31	47	63
4007591	46	31	44	64
4007598	45	28	33	65
4007600	44	29	41	66
4007695	30	27	36	53
4007862	25	44	25	52
4007905	36	40	21	54
4008011	44	33	31	51
4008012	44	32	30	47
4008015	39	31	34	45
4008039	37	34	33	37
4008041	35	33	35	36
4008043	36	31	32	37
4008189	35	27	24	40
4008190	34	27	21	38
4008192	37	25	22	40
4008199	40	28	25	42
4008200	40	28	26	41
4008352	32	26	16	31
4008354	30	24	16	28
4008384	37	29	19	26
4008453	46	42	26	50
4008454	46	43	28	49
4008533	45	44	25	61
4008534	46	45	25	63
4008577	39	34	25	60
4008604	38	42	29	56
4008619	38	40	32	50
4008635	40	47	32	49
4008645	39	47	30	53
4008694	40	45	28	62
4008722	37	48	25	56
4008746	36	58	28	61
4008751	24	42	19	50
4008758	27	41	19	49
4008782	31	42	24	53
4008885	40	38	36	53
4009024	34	42	34	56
4009026	35	45	32	54
4009027	32	41	29	49
4009048	36	42	32	51
4009097	26	45	34	42
4009108	27	41	35	42
4009109	27	41	33	42
4009114	27	41	33	41
4009171	29	31	28	32
4009172	29	34	30	30
4009174	31	33	32	30
4009254	38	44	25	34
4009260	37	43	27	32
4009261	38	44	28	33
4009263	41	43	25	33
4009300	32	44	25	29
4009392	41	39	17	43
4009401	43	36	22	42
4009451	40	31	19	44
4009478	37	31	13	46
4009505	34	27	16	44
4009508	34	32	16	44
4009509	33	30	15	44
4009510	33	30	14	42
4009512	34	36	19	48
4009513	35	33	21	47
4009574	43	42	14	43
4009654	44	40	20	47
4009655	46	39	21	46
4009658	44	34	14	47
4009659	43	35	15	47
4009661	42	31	15	42
4009705	35	28	23	49
4009857	37	39	18	43
4009859	35	39	22	42
4009860	36	39	18	43
4009898	26	48	22	74
4009957	20	49	23	71
4009960	21	46	21	73
4010008	26	40	18	74
4010009	25	40	18	75
4010053	31	24	26	49
4010184	44	28	30	53
4010207	44	29	26	52
4010223	48	31	28	53
4010229	54	33	31	54
4010316	52	41	27	62
4010344	47	40	21	57
4010357	54	41	23	57
4010364	53	41	21	61
4010416	50	35	28	60
4010476	42	26	29	42
4010501	34	28	27	38
4010768	11	28	22	38
4010782	13	27	22	36
4010820	17	26	17	34
4010848	16	20	20	28
4010856	17	19	24	29
4010861	16	20	22	27
4010867	16	19	24	28
4010868	17	21	24	28
4010870	17	20	21	24
4010901	14	20	17	26
4010903	14	18	16	26
4010918	14	20	25	29
4010919	14	20	25	29
4010920	14	21	23	28
4010959	19	19	23	33
4010995	22	19	31	48
4010997	23	18	29	49
4010998	23	20	29	48
4011000	20	18	29	49
4011002	22	20	28	48
4011004	22	20	27	47
4011005	21	19	24	45
4011063	25	33	28	45
4011066	26	31	24	43
4011419	18	36	32	54
4011555	41	30	41	51
4011611	39	51	34	48
4011635	37	46	38	51
4011771	35	32	26	60
4011868	42	26	26	44
4011871	46	27	27	44
4011872	47	26	27	44
4011874	48	27	27	43
4011980	45	31	30	31
4012042	41	30	35	39
4012108	28	33	32	34
4012145	29	43	37	42
4012146	28	42	40	42
4012289	30	40	37	62
4012346	26	34	31	45
4012424	34	33	22	59
4012497	25	31	25	50
4012499	23	31	21	50
4012501	28	32	22	48
4012502	27	33	24	47
4012503	27	33	23	48
4012505	28	34	23	47
4012585	29	27	16	27
4012592	28	28	14	30
4012620	31	26	16	32
4012624	31	32	18	32
4012626	34	34	20	36
4012644	38	33	20	44
4012646	31	32	20	44
4012650	36	30	22	44
4012652	38	29	26	45
4012653	36	31	29	47
4012678	38	30	34	47
4012770	39	25	39	52
4012835	30	22	34	35
4013008	34	18	39	59
4013182	23	30	32	34
4013190	24	34	36	43
4013210	19	32	36	42
4013256	21	34	31	42
4013389	9	41	20	36
4013408	9	43	21	37
4013443	9	27	17	40
4013444	10	27	19	43
4013445	9	25	18	43
4013653	22	18	22	37
4013684	22	14	18	40
4013689	23	13	19	43
4013763	27	11	16	36
4013799	27	16	14	37
4013875	25	21	15	37
4013876	25	22	15	36
4013903	24	20	15	36
4013917	29	22	18	39
4013918	28	20	18	38
4014066	36	29	15	43
4014069	31	34	14	41
4014169	24	31	19	49
4014228	23	20	17	37
4014232	23	18	13	35
4014236	23	18	14	33
4014257	15	10	10	25
4014275	12	8	7	21
4014279	13	8	7	21
4014286	11	9	8	18
4014320	9	4	4	9
4014327	9	6	2	9
4014336	8	1	2	7
4014356	4	1	1	4
4014360	3	1	1	3
4014361	5	3	2	5
4014362	6	4	2	5
4014363	8	7	4	9
4014365	14	9	5	10
4014368	16	8	4	17
4014370	17	11	4	17
4014441	26	26	14	29
4014556	20	20	25	45
4014575	20	22	28	48
4014581	19	22	29	50
4014584	19	23	29	49
4014722	27	35	30	52
4014725	29	34	27	52
4014728	29	34	26	53
4014730	30	33	26	50
4014732	31	35	29	52
4014788	26	33	26	55
4014833	28	26	23	40
4014921	36	30	18	53
4014975	50	36	25	41
4014976	46	34	25	39
4014990	47	36	25	43
4015097	27	24	32	55
4015232	28	28	36	40
4015235	30	29	27	40
4015238	29	30	32	38
4015240	29	30	33	37
4015271	29	28	28	32
4015274	29	32	31	39
4015275	30	32	30	41
4015276	31	30	31	40
4015277	29	32	29	41
4015278	29	30	27	43
4015424	35	29	20	37
4015427	37	32	20	37
4015428	36	30	20	29
4015559	22	30	27	42
4015595	25	26	31	50
4015668	34	42	24	54
4015692	32	41	21	57
4015739	31	53	28	64
4015740	29	53	29	64
4015742	30	52	30	63
4015768	31	42	26	56
4015790	33	40	24	46
4015805	27	46	27	45
4015832	29	44	27	42
4015890	35	41	26	35
4016035	28	43	29	56
4016037	28	42	27	52
4016040	30	42	24	53
4016135	27	37	29	46
4016145	24	29	27	37
4016189	24	22	32	37
4016191	25	23	30	40
4016240	24	25	28	44
4016282	31	35	30	54
4016284	30	35	30	54
4016369	38	49	37	45
4016371	38	52	38	46
4016374	35	51	31	48
4016427	38	42	30	39
4016432	37	41	31	38
4016433	32	40	27	38
4016477	33	41	29	31
4016498	29	38	27	36
4016520	28	25	22	31
4016521	29	24	24	34
4016523	28	24	26	31
4016630	39	31	27	44
4016631	39	30	28	45
4016633	40	35	27	47
4016659	33	36	24	37
4016660	36	38	29	40
4016663	35	39	28	41
4016709	41	41	30	47
4016710	43	43	28	48
4016711	42	45	29	50
4016805	35	40	37	55
4016807	35	41	39	55
4016809	34	41	39	54
4016810	33	41	39	55
4016811	33	41	39	58
4016812	33	41	35	56
4016908	29	42	47	55
4016944	30	50	41	67
4017034	27	45	39	74
4017113	32	38	32	65
4017116	33	36	26	63
4017147	37	46	37	67
4017148	33	45	34	65
4017187	29	39	30	51
4017237	27	37	26	51
4017251	32	39	31	52
4017384	33	42	19	46
4017385	34	45	17	50
4017386	33	45	14	48
4017434	36	38	19	37
4017436	35	39	21	41
4017525	33	29	22	52
4017533	40	28	19	48
4017584	33	31	26	54
4017586	33	27	26	53
4017645	27	23	29	56
4017646	26	21	26	51
4017648	29	21	28	51
4017649	30	21	29	49
4017796	30	44	31	45
4017797	28	45	28	44
4017805	27	41	29	42
4017853	30	46	32	50
4017953	35	25	26	38
4018044	26	19	18	35
4018048	22	18	16	34
4018049	25	19	18	33
4018095	15	10	10	25
4018099	15	10	8	25
4018110	10	8	7	20
4018112	11	9	7	23
4018113	10	8	8	22
4018883	13	20	23	10
4018884	13	20	22	10
4018957	17	23	18	35
4018963	21	27	19	36
4018995	19	22	14	33
4019034	13	15	10	28
4019035	13	15	8	27
4019037	13	14	8	28
4019054	11	8	8	20
4019094	7	7	3	15
4019448	27	22	28	40
4019593	31	21	30	56
4019823	40	41	19	39
4019863	39	40	26	34
4019971	32	45	36	41
4020004	28	39	34	44
4020024	22	31	23	44
4020039	20	28	23	43
4020047	22	28	23	47
4020048	20	27	19	39
4020080	19	26	10	50
4020082	21	29	13	51
4020135	20	37	18	53
4020197	23	42	20	53
4020198	21	39	19	52
4020228	37	50	25	54
4020231	35	49	23	57
4020247	40	42	19	65
4020293	37	30	21	58
4020358	40	41	31	78
4020360	31	35	25	72
4020361	33	40	28	77
4020506	30	31	14	59
4020548	32	32	14	57
4020650	43	36	25	49
4020741	36	23	21	36
4021097	29	32	23	52
4021128	32	29	23	58
4021173	30	31	26	49
4021204	38	24	38	44
4021237	34	27	33	45
4021239	35	27	36	48
4021240	35	27	34	48
4021241	35	28	35	47
4021313	34	29	28	53
4021383	30	31	41	45
4021424	33	27	37	35
4021529	28	31	22	41
4021542	26	33	23	36
4021549	27	34	24	42
4021550	25	34	24	42
4021552	25	32	25	43
4021553	23	33	24	40
4021554	26	34	24	41
4021620	31	34	29	48
4021779	38	32	26	44
4021826	46	29	25	48
4021895	35	22	28	43
4021896	36	21	28	43
4021897	35	23	24	44
4021899	33	23	26	45
4021902	34	24	26	44
4021903	34	23	22	41
4021910	35	23	20	44
4022036	30	37	33	43
4022043	27	40	28	38
4022045	24	38	30	41
4022047	29	40	37	44
4022049	29	40	32	44
4022050	29	38	35	44
4022051	30	35	35	44
4022192	42	38	28	72
4022193	41	38	31	72
4022382	35	43	30	56
4022403	33	41	33	65
4022405	32	41	32	67
4022406	33	40	33	66
4022551	20	29	19	39
4022552	16	27	18	32
4022554	17	27	18	30
4022555	16	26	18	31
4022597	18	28	15	25
4022598	20	29	17	25
4022626	24	34	17	25
4022631	24	32	16	24
4022642	25	31	16	22
4022645	25	27	15	23
4022656	27	29	17	27
4022664	27	25	20	23
4022825	26	18	23	28
4022830	28	20	26	29
4022856	26	19	21	22
4022885	19	23	18	29
4022886	20	24	20	32
4022908	17	26	20	36
4022909	18	27	18	37
4022947	15	23	14	41
4023079	13	24	25	28
4023085	12	24	24	25
4023086	12	23	24	26
4023158	4	6	8	4
4023160	4	6	9	4
4023316	1	3	7	8
4023320	4	9	9	14
4023322	4	8	9	14
4023341	15	13	12	18
4023343	16	17	12	18
4023344	16	17	13	18
4023347	17	17	14	19
4023348	18	17	14	19
4023351	17	16	14	16
4023389	21	25	17	30
4023399	22	26	17	32
4023460	31	36	29	49
4023494	27	26	24	47
4023558	29	30	25	55
4023570	34	30	28	58
4023651	41	57	30	60
4023652	41	58	30	58
4023694	44	58	30	55
4023726	39	52	27	47
4023796	40	49	48	52
4023797	38	47	42	52
4023871	46	50	40	53
4023898	53	43	38	51
4023899	50	43	36	48
4023900	49	42	35	51
4023948	48	53	34	64
4024050	29	50	25	53
4024094	35	38	34	43
4024495	29	35	22	25
4024532	29	40	27	31
4024851	33	44	28	38
4024866	29	47	26	38
4024872	33	43	25	41
4025014	34	34	17	60
4025019	36	38	21	64
4025126	34	38	29	63
4025127	33	38	31	64
4025199	34	31	35	58
4025315	35	43	24	63
4025401	46	51	21	59
4025406	44	50	23	58
4025431	43	42	21	53
4025603	26	38	20	52
4025649	33	41	20	46
4025652	34	42	16	48
4025692	34	31	24	52
4025772	37	24	28	47
4025965	20	36	26	51
4026052	26	39	27	62
4026110	35	33	39	76
4026195	39	37	36	68
4026197	41	35	36	72
4026202	38	37	36	68
4026203	38	37	33	71
4026392	32	33	25	55
4026393	33	34	30	55
4026537	15	15	10	16
4026539	15	15	11	17
4026541	10	10	7	13
4026543	10	10	7	12
4026554	2	8	6	7
4026556	2	8	6	7
4026557	1	5	6	3
4026559	1	4	6	3
4026608	2	3	4	4
4026611	2	3	4	4
4026613	2	4	4	4
4026643	12	9	12	17
4026665	17	17	17	28
4026899	23	38	29	45
4026952	32	46	28	47
4026955	30	47	33	49
4026992	29	40	27	47
4027048	43	41	33	46
4027050	46	44	41	47
4027090	46	30	33	38
4027091	43	31	33	37
4027113	50	25	26	39
4027125	54	24	26	38
4027252	43	26	26	44
4027541	17	29	21	33
4027544	17	27	22	34
4027578	16	27	22	35
4027579	16	27	21	36
4027603	31	33	28	42
4027605	34	36	29	43
4027742	40	38	32	50
4027751	51	42	34	53
4027752	45	43	33	51
4027803	55	40	35	48
4027868	62	49	29	58
4027933	50	39	23	44
4027935	59	43	23	44
4028084	42	46	25	48
4028086	36	45	26	48
4028257	53	40	21	57
4028295	53	41	23	52
4028313	54	43	27	62
4028314	54	42	28	63
4028397	37	36	28	60
4028587	24	39	22	56
4028774	12	34	31	37
4028808	13	39	33	46
4028823	11	34	33	45
4028932	21	45	28	57
4029136	20	17	14	40
4029145	20	24	17	37
4029146	20	23	16	36
4029149	19	22	16	39
4029157	18	22	18	40
4029163	17	24	18	39
4029208	17	25	19	39
4029274	22	30	15	29
4029279	19	29	13	28
4029283	20	30	16	30
4029287	20	32	13	31
4029296	19	32	14	31
4029320	19	32	13	30
4029337	18	34	15	25
4029347	18	33	17	25
4029348	17	34	15	26
4029349	18	34	18	26
4029358	17	32	16	27
4029375	22	38	19	33
4029531	18	20	24	29
4029548	19	23	22	30
4029599	20	29	20	31
4029600	20	30	18	30
4029635	28	37	23	36
4029658	20	31	14	31
4029729	30	40	21	52
4029743	31	31	17	48
4029748	37	36	20	52
4029751	37	38	17	55
4029866	41	34	22	33
4029893	40	41	23	36
4029894	43	43	24	36
4030076	36	25	26	42
4030136	44	28	26	32
4030188	34	23	23	24
4030217	30	22	18	27
4030263	19	23	19	33
4030285	23	24	21	39
4030663	39	21	25	41
4031325	47	36	19	45
4031343	44	33	20	39
4031370	38	40	21	44
4031406	34	39	20	35
4031412	43	43	16	40
4031752	30	39	28	40
4031754	27	39	25	39
4031803	34	41	16	44
4031806	34	41	17	49
4031808	37	45	16	47
4031841	38	47	19	46
4031863	41	46	17	50
4031891	41	44	17	50
4031957	38	35	20	40
4031958	37	35	20	38
4032009	41	40	18	38
4032066	45	36	25	42
4032115	34	27	28	41
4032161	36	24	29	48
4032166	38	27	34	47
4032435	17	27	20	32
4032621	29	26	21	50
4032654	33	32	18	51
4032656	33	32	21	47
4032702	33	32	25	42
4032704	32	32	25	45
4032705	33	31	23	44
4032728	40	37	23	50
4032749	42	39	22	54
4032769	41	51	24	51
4032847	24	49	26	44
4032852	26	48	29	48
4032853	25	49	27	49
4032854	26	47	27	47
4032855	26	48	27	48
4032989	47	51	36	55
4032990	49	51	37	54
4032992	49	49	34	52
4032996	45	41	31	48
4032997	45	43	30	48
4033108	49	47	36	60
4033183	27	39	24	52
4033239	27	36	17	61
4033241	27	40	15	65
4033242	31	40	23	66
4033244	29	40	20	64
4033251	31	40	21	63
4033296	31	42	22	67
4033338	29	44	22	51
4033340	28	44	19	48
4033493	33	39	31	49
4033495	31	36	26	48
4033496	36	37	29	48
4033497	36	39	27	49
4033501	35	37	28	44
4033503	34	37	28	45
4033504	32	38	26	42
4033507	29	35	21	42
4033532	29	40	20	41
4033639	33	56	40	38
4033643	31	56	35	32
4033651	26	54	37	31
4033652	26	54	37	31
4033867	34	26	26	49
4033875	38	26	25	46
4033892	44	30	25	49
4034018	43	48	35	50
4034085	49	39	28	52
4034144	50	42	26	62
4034147	48	42	24	59
4034258	39	41	28	51
4034291	50	48	39	56
4034293	48	48	41	57
4034295	47	47	34	55
4034357	42	36	32	36
4034358	40	35	36	37
4034359	44	37	38	39
4034360	44	36	35	40
4034362	43	34	36	36
4034382	43	37	34	44
4034459	34	26	34	46
4034489	41	30	28	53
4034490	40	31	29	54
4034493	42	31	28	54
4034505	39	34	27	56
4034508	40	36	30	58
4034510	41	38	32	58
4034636	35	38	32	45
4034678	43	42	25	47
4034680	43	38	26	49
4034719	44	31	21	49
4034787	42	41	30	53
4034792	42	41	29	56
4034796	39	41	35	57
4034899	30	38	45	64
4034943	34	32	39	60
4034945	35	34	42	59
4034946	36	32	42	61
4034948	37	35	44	63
4035091	46	34	30	34
4035096	41	34	25	31
4035098	44	34	26	33
4035099	43	36	28	33
4035121	49	40	28	32
4035268	48	31	28	56
4035269	49	30	30	57
4035308	42	21	45	49
4035383	42	26	42	46
4035393	39	26	45	43
4035394	39	24	45	42
4035414	32	23	57	33
4035416	33	22	54	31
4035417	33	22	54	34
4035419	31	24	50	34
4035431	29	22	45	35
4035437	32	21	46	35
4035463	28	23	40	37
4035560	25	27	26	58
4035561	26	27	24	57
4035562	26	29	26	56
4035564	26	30	26	57
4035612	28	32	29	60
4035709	29	26	26	39
4035809	34	50	25	42
4035942	49	52	24	75
4035950	45	52	27	70
4036021	41	48	22	72
4036029	41	49	21	71
4036257	44	55	32	67
4036357	49	25	42	44
4036400	45	15	49	48
4036406	41	18	35	50
4036538	28	25	32	48
4036556	25	25	25	45
4036630	24	26	21	42
4036652	29	27	22	47
4036709	23	25	19	46
4036710	24	24	20	48
4036765	20	23	20	36
4036770	22	25	22	40
4036771	22	25	23	40
4036869	35	33	22	46
4036922	35	28	23	52
4037016	33	39	26	48
4037071	33	43	28	47
4037225	48	52	33	54
4037228	48	49	38	57
4037269	37	42	29	52
4037325	44	36	26	50
4037453	57	52	22	52
4037454	57	52	22	54
4037456	58	52	23	54
4037457	57	52	19	51
4037458	56	52	20	53
4037501	53	46	27	50
4037598	36	37	24	45
4037604	34	33	27	40
4037606	34	32	21	39
4037636	16	18	15	25
4037661	9	11	6	12
4037687	5	3	3	5
4037689	4	3	3	3
4037848	15	28	11	22
4037870	22	34	15	24
4037982	34	54	27	53
4038122	26	36	30	41
4038281	30	46	23	58
4038399	25	29	15	24
4038415	23	23	14	21
4038432	16	12	9	14
4038434	20	11	10	18
4038446	6	10	6	17
4039973	27	12	11	21
4039979	29	13	12	20
4039999	35	13	14	23
4040206	52	47	28	52
4040504	29	33	24	40
4040560	34	45	24	47
4040692	28	44	25	79
4040693	28	42	25	75
4040768	29	35	22	50
4040783	26	41	23	49
4040843	25	47	26	41
4040916	22	47	21	45
4041017	30	52	37	34
4041106	38	35	33	39
4041139	33	36	23	56
4041173	45	31	31	56
4041174	48	30	31	55
4041176	46	32	33	53
4041227	47	33	31	51
4041290	33	22	27	39
4041346	19	17	19	44
4041463	40	41	27	56
4041493	44	42	27	47
4041506	43	40	26	44
4041509	44	43	25	46
4041640	24	37	27	24
4041643	24	38	25	25
4041645	24	38	23	24
4041677	19	27	17	18
4041686	17	28	14	16
4041736	3	14	8	7
4041830	10	4	4	8
4041877	28	11	18	24
4042037	17	21	12	20
4042069	8	10	7	6
4042071	8	9	7	5
4042093	3	2	1	2
4042180	6	3	1	8
4042198	9	5	10	17
4042201	10	6	8	17
4042231	15	8	12	21
4042235	17	7	12	22
4042257	17	10	15	28
4042261	19	12	15	27
4042277	23	18	20	35
4042278	22	18	18	35
4042287	23	19	20	36
4042360	35	36	16	48
4042402	33	40	17	52
4042470	38	43	26	41
4042548	35	38	32	42
4042623	42	43	31	54
4042687	40	43	26	50
4042729	42	42	28	44
4042757	37	39	38	53
4043206	32	55	33	44
4043299	37	34	30	51
4043624	25	16	17	41
4043642	25	13	16	39
