site_id	Mock_3	Mock_6	Mock_1	Mock_5
2150354	8	15	10	18
2150358	9	17	9	19
2150365	9	14	10	18
2150409	7	15	9	13
2150426	6	13	8	7
2150469	9	12	8	4
2150536	10	5	12	5
2151163	10	14	5	4
2151526	5	6	6	6
2151532	5	7	6	7
2153036	10	10	4	12
2153065	9	12	6	14
2153095	7	13	6	15
2153103	8	18	7	16
2153106	8	18	7	17
2153230	11	18	10	18
2153243	16	17	10	14
2153422	8	14	7	11
2153425	8	14	7	12
2153467	5	17	6	14
2153468	6	17	6	14
2153469	7	16	6	14
2153563	13	13	10	11
2153650	12	12	11	13
2153828	10	8	9	10
2153848	13	9	12	12
2153855	10	9	12	13
2153865	12	15	16	14
2153866	12	14	16	14
2153867	12	15	16	13
2153914	14	14	13	14
2153939	15	16	14	14
2153969	14	15	14	12
2154010	11	16	14	11
2154015	11	12	11	11
2154032	8	11	9	13
2154056	6	11	9	12
2154077	6	14	11	10
2154080	4	12	10	13
2154219	10	8	7	12
2154232	12	8	6	11
2154329	5	11	11	13
2154339	6	9	15	13
2154427	4	6	11	6
2154430	4	6	10	6
2154431	4	6	10	6
2154433	4	6	12	6
2154434	4	6	12	6
2154499	4	8	10	9
2154517	9	11	12	10
2154519	9	11	12	10
2154520	9	12	12	9
2154524	9	12	12	11
2154567	10	15	9	11
2154578	16	16	8	11
2154777	17	16	13	16
2154901	6	7	11	18
2154911	7	6	13	19
2154949	6	8	5	15
2155114	11	3	9	10
2155246	7	4	6	18
2155250	10	7	9	19
2155251	10	7	9	19
2155252	10	7	10	20
2155307	16	11	17	19
2155346	17	13	16	18
2155355	16	14	15	12
2155400	14	13	13	11
2155403	16	13	12	10
2155490	8	8	8	5
2155863	8	8	8	7
2155865	7	8	8	8
2155869	9	10	7	9
2155958	14	6	10	4
2156176	12	13	16	15
2156177	11	15	16	16
2156326	10	18	11	15
2156327	12	17	11	15
2156392	12	13	9	15
2156407	12	13	8	16
2156425	11	15	8	17
2156428	12	15	9	15
2156499	5	14	7	14
2156552	4	8	6	7
2156638	1	3	2	4
2156758	4	16	5	13
2156768	4	17	6	15
2156828	11	16	6	15
2157052	6	4	8	9
2157121	11	2	6	6
2157177	13	9	9	6
2157200	13	12	7	5
2157201	13	12	7	5
2157258	13	11	6	11
2157297	10	14	7	13
2157299	9	15	7	15
2157309	9	16	10	14
2157384	8	13	9	18
2157385	8	13	8	17
2157386	6	14	7	17
2157387	8	14	11	18
2157396	5	17	15	16
2157412	5	18	14	18
2157504	7	14	17	15
2157505	6	14	17	15
2157525	6	14	13	15
2157533	7	13	16	14
2157534	7	13	16	14
2157535	7	13	17	14
2157556	9	10	12	14
2157580	9	7	13	17
2157589	9	10	13	17
2157590	9	10	13	18
2157681	8	13	9	17
2157691	7	14	10	16
2157693	7	14	9	17
2157711	8	15	11	17
2157717	7	15	9	12
2157726	10	16	12	16
2157731	10	16	12	17
2157732	10	15	12	17
2157733	11	16	12	17
2157734	11	16	12	17
2157739	13	13	12	17
2157744	13	13	14	16
2157747	12	12	11	14
2157756	12	12	10	17
2157785	11	13	14	18
2157817	9	11	17	18
2157824	9	10	17	20
2158033	14	15	14	18
2158062	16	17	12	19
2158063	13	16	12	17
2158071	13	12	12	17
2158072	13	13	14	18
2158073	13	13	12	18
2158201	6	12	6	17
2158221	6	12	7	15
2158237	5	10	4	15
2158250	5	10	4	15
2158255	5	11	4	14
2158323	13	14	2	6
2158359	11	11	6	4
2158453	6	10	17	9
2158491	3	8	17	10
2158507	3	8	15	10
2158520	3	7	15	10
2158544	2	7	13	10
2158545	2	6	14	10
2158629	2	8	9	5
2158647	1	9	8	6
2158682	4	9	9	7
2158692	7	8	9	7
2158693	6	8	9	7
2158695	7	8	8	9
2158712	8	11	10	10
2158714	8	11	14	13
2158715	8	12	13	12
2158730	6	9	11	10
2158738	6	9	15	10
2158795	7	12	16	10
2158802	9	12	16	10
2158843	4	14	17	13
2158864	5	16	10	7
2158865	5	16	13	7
2158893	5	16	8	8
2158895	5	16	8	8
2158948	8	15	6	10
2158980	8	15	6	12
2158998	11	17	6	10
2159003	11	15	6	10
2159004	9	12	6	10
2159007	9	12	6	10
2159080	10	18	6	11
2159084	9	17	7	10
2159148	13	17	7	7
2159149	13	17	7	6
2159152	14	15	6	6
2159198	12	11	6	12
2159199	13	12	6	14
2159200	12	12	5	13
2159202	12	12	9	13
2159206	13	10	9	13
2159217	15	13	8	15
2159220	14	12	9	15
2159230	14	12	7	14
2159231	15	12	8	14
2159232	15	12	9	14
2159235	15	12	9	13
2159236	15	12	9	14
2159277	13	9	12	15
2159278	14	11	12	15
2159280	14	12	12	15
2159282	13	12	11	14
2159303	10	12	7	16
2159317	9	12	7	12
2159341	6	15	7	12
2159344	6	14	5	11
2159346	7	15	7	11
2159348	7	14	7	12
2159425	9	13	6	8
2159429	9	11	6	8
2159432	9	11	6	8
2159472	10	10	8	7
2159526	12	13	12	12
2159528	11	12	12	11
2159539	8	13	11	10
2159558	8	14	12	9
2159572	7	13	12	8
2159669	5	8	11	9
2159689	5	7	12	11
2159691	4	6	12	11
2159735	4	7	12	13
2159749	4	9	15	16
2159774	6	10	11	14
2159788	6	9	9	16
2159789	6	9	9	16
2159790	6	9	9	17
2159791	6	8	9	17
2159798	6	8	9	17
2159800	6	8	9	16
2159801	6	8	9	16
2159802	6	8	9	16
2159847	8	10	6	21
2159916	8	11	2	21
2159950	10	12	4	20
2159953	11	11	4	20
2159971	8	13	3	12
2159982	8	13	4	15
2160023	15	8	2	13
2160100	12	12	7	17
2160194	7	15	15	20
2160227	6	18	13	20
2160249	6	18	13	18
2160281	4	10	12	10
2160282	5	10	12	9
2160319	4	13	11	6
2160326	4	13	11	6
2160380	4	11	8	10
2160384	3	12	8	8
2160385	3	12	8	9
2160387	3	9	8	10
2160396	3	10	7	11
2160409	2	11	6	13
2160413	2	13	7	12
2160419	2	13	6	12
2160467	4	10	6	16
2160510	6	10	8	15
2160511	6	10	8	15
2160531	8	12	11	16
2160532	8	13	11	16
2160544	9	13	12	14
2160660	6	18	8	12
2160661	6	17	8	12
2160675	6	16	5	10
2160682	8	15	8	10
2160684	8	15	8	9
2160721	6	15	12	9
2160722	7	17	12	9
2160724	6	18	13	7
2160726	6	16	13	8
2160727	6	18	12	9
2160787	9	15	14	4
2160793	8	15	16	3
2160794	7	15	16	3
2160799	7	14	16	3
2160807	8	12	16	3
2160863	7	11	13	9
2160866	7	13	13	11
2160869	7	12	10	11
2160871	7	12	10	10
2160872	7	11	10	11
2160874	7	11	8	10
2160876	7	10	8	10
2160877	7	10	7	10
2160901	6	10	8	12
2160902	6	10	9	12
2160941	9	12	15	17
2160944	9	14	14	17
2161049	8	17	13	18
2161131	5	16	10	18
2161381	6	15	16	16
2161384	4	15	15	11
2161385	4	15	15	11
2161387	4	15	15	11
2161448	7	9	15	12
2161449	7	7	15	11
2161450	7	8	16	11
2161454	7	8	16	12
2161456	7	7	16	12
2161474	7	8	17	12
2161490	6	8	17	13
2161521	6	5	17	11
2161529	5	7	17	11
2161533	6	6	14	12
2161534	6	6	14	13
2161535	6	6	14	13
2161537	5	9	14	14
2161598	3	14	12	12
2161644	3	14	10	13
2161646	4	15	10	13
2161650	4	15	7	11
2161663	2	17	11	8
2161686	4	11	12	10
2161687	3	12	11	10
2161693	3	9	13	11
2161705	4	8	10	11
2161718	3	8	11	15
2161728	3	10	11	16
2161731	5	10	11	16
2161749	7	10	11	16
2161754	9	10	12	20
2161759	8	12	12	18
2161766	7	11	13	17
2161795	8	13	12	19
2161797	8	13	12	20
2161798	8	13	12	19
2161799	8	12	10	20
2161813	8	10	9	20
2161828	7	10	7	18
2161830	7	11	6	16
2161831	7	11	7	15
2161833	7	11	6	15
2161835	7	11	6	16
2161840	7	10	7	17
2161843	8	11	6	20
2161863	9	11	5	20
2161864	10	11	5	19
2161902	9	11	9	13
2161924	9	10	12	20
2161942	11	9	9	21
2162059	11	7	14	21
2162066	12	8	14	20
2162067	12	8	14	20
2162068	12	8	14	20
2162077	12	8	11	14
2162083	11	7	10	15
2162093	8	7	11	11
2162094	8	7	11	11
2162095	7	7	11	11
2162148	5	9	10	11
2162214	2	9	4	9
2162217	3	9	3	10
2162218	3	9	4	9
2162321	2	12	1	7
2162369	2	12	2	3
2162380	2	12	3	6
2162381	3	10	3	6
2162419	6	13	8	11
2162480	5	8	14	9
2162651	8	8	17	9
2162717	7	7	14	8
2162718	7	8	14	9
2162732	7	11	16	7
2162790	9	11	10	10
2162791	8	14	10	9
2162792	9	13	10	8
2162793	9	14	10	9
2162806	9	13	9	9
2162816	10	14	11	9
2162818	8	13	9	9
2162819	7	13	9	8
2162822	8	12	9	8
2162823	8	13	9	9
2162825	8	13	9	9
2162826	7	13	9	9
2162827	8	15	9	8
2162833	8	15	10	8
2162887	6	13	7	8
2162893	5	14	9	9
2162896	7	13	9	10
2162936	8	12	10	9
2162938	8	13	10	9
2162939	8	13	10	9
2162941	8	12	9	9
2162942	8	12	9	9
2162967	8	15	8	14
2162970	8	16	8	14
2162977	8	15	8	14
2162979	8	15	8	14
2162986	7	12	8	14
2163065	7	12	12	11
2163070	8	13	12	11
2163082	6	12	10	10
2163089	5	11	10	11
2163102	6	8	9	9
2163103	8	9	10	9
2163119	12	12	11	6
2163141	15	12	8	6
2163195	17	13	5	5
2163197	17	12	5	6
2163198	17	13	5	6
2163253	16	17	4	5
2163353	9	16	9	7
2163355	7	15	9	8
2163357	7	14	9	8
2163358	6	14	9	8
2163360	7	16	9	8
2163403	6	13	9	9
2163450	7	16	13	12
2163463	6	15	13	12
2163464	6	13	12	12
2163465	6	14	12	11
2163466	6	14	12	12
2163467	7	14	12	12
2163527	6	9	8	10
2163543	9	13	9	11
2163544	9	13	9	9
2163683	12	11	14	9
2163700	10	10	12	9
2163701	10	10	12	8
2163702	9	10	12	9
2163711	14	13	9	8
2163739	15	11	11	11
2163790	14	13	12	11
2163851	16	11	13	6
2163875	10	9	8	6
2163889	9	9	12	8
2163907	8	8	11	5
2163932	12	4	10	4
2164089	14	12	14	4
2164100	14	13	14	5
2164102	13	13	13	4
2164110	12	15	16	5
2164123	12	13	14	4
2164144	12	13	11	4
2164153	11	12	12	4
2164228	11	11	10	4
2164264	9	11	8	2
2164337	15	8	16	2
2164472	17	11	14	7
2164489	14	10	16	9
2164490	15	11	16	9
2164493	15	13	16	11
2164495	16	13	15	11
2164496	15	13	16	11
2164512	11	9	11	12
2164513	11	10	12	10
2164514	10	10	12	12
2164527	8	11	9	12
2164573	6	13	9	11
2164646	7	17	8	9
2164687	5	15	11	9
2164693	7	15	12	9
2164694	7	15	12	9
2164722	8	12	12	13
2164739	8	12	9	9
2164744	8	11	9	11
2164749	8	11	9	12
2164793	7	10	10	14
2164833	12	10	9	15
2164839	12	10	9	15
2164841	13	10	8	15
2164843	12	10	8	15
2164844	11	10	8	15
2164845	11	10	8	15
2164850	10	10	7	15
2164867	9	12	7	11
2164868	9	13	7	11
2164869	10	13	7	12
2164902	12	13	6	12
2164906	12	13	7	12
2164928	10	10	4	11
2164975	5	10	6	15
2165018	6	6	3	15
2165021	6	6	5	15
2165022	6	6	5	15
2165023	6	6	5	15
2165046	7	5	7	19
2165055	6	5	8	19
2165056	6	5	8	20
2165084	10	9	10	20
2165088	11	9	13	19
2165117	14	13	12	18
2165269	6	16	13	20
2165407	10	6	11	19
2165417	8	5	9	20
2165429	10	6	7	14
2165433	11	6	8	13
2165458	14	9	6	12
2165467	14	8	5	12
2165497	11	7	6	13
2165499	11	7	5	14
2165500	11	7	6	15
2165552	13	12	10	21
2165572	13	13	9	21
2165738	11	10	9	17
2165739	11	10	9	18
2165860	10	18	10	15
2165888	9	17	6	18
2165889	8	17	6	18
2165898	8	16	5	20
2165901	9	15	4	19
2165920	15	12	6	21
2165961	13	8	4	18
2166033	17	10	5	16
2166051	17	10	6	13
2166070	13	8	5	13
2166126	13	11	8	12
2166149	15	10	7	12
2166154	14	8	8	12
2166160	14	9	8	12
2166184	13	9	13	17
2166190	12	11	14	16
2166192	11	11	14	16
2166197	12	11	14	17
2166199	12	12	14	17
2166225	11	14	14	15
2166246	9	12	11	15
2166247	9	12	11	15
2166323	6	12	12	19
2166335	3	12	6	12
2166353	3	11	7	12
2166382	3	10	6	10
2166388	3	10	7	10
2166389	3	9	7	10
2166396	3	10	7	10
2166417	3	11	7	9
2166463	3	8	8	11
2166502	6	4	9	13
2166566	14	4	13	18
2166567	14	4	12	18
2166624	10	6	17	14
2166625	11	5	15	14
2166650	12	7	14	18
2166658	12	8	14	19
2166669	12	8	14	20
2166689	11	6	12	19
2166704	8	7	12	16
2166716	7	7	13	15
2166717	7	7	13	15
2166718	6	7	12	15
2166802	17	11	5	7
2166913	16	12	6	12
2166914	16	11	6	12
2166915	16	12	6	12
2166920	17	13	6	12
2167108	12	18	14	20
2167153	10	18	13	10
2167214	9	18	13	6
2167264	9	13	13	5
2167322	11	10	9	9
2167346	11	8	11	9
2167384	10	7	16	14
2167445	10	7	16	12
2167446	12	7	16	13
2167449	12	7	14	12
2167461	13	6	15	14
2167462	13	5	14	14
2167463	15	6	16	13
2167486	11	5	15	13
2167498	12	9	13	14
2167728	13	8	9	14
2167812	11	8	9	21
2167815	11	7	9	21
2167857	10	9	10	21
2168083	13	9	9	10
2168146	11	18	10	12
2168248	11	17	12	13
2168304	8	14	11	14
2168305	8	14	10	16
2168306	9	14	12	16
2168307	9	13	12	16
2168308	8	14	12	16
2168310	9	13	13	16
2168312	8	13	13	16
2168318	6	11	12	16
2168324	6	11	12	16
2168343	6	10	12	14
2168344	6	9	12	14
2168345	6	10	12	14
2168396	7	7	10	10
2168397	7	7	11	10
2168398	7	9	10	10
2168491	8	11	6	12
2168492	8	10	6	11
2168494	9	11	5	13
2168531	8	10	3	16
2168545	11	8	3	14
2168634	12	5	10	11
2168637	13	5	9	12
2168674	11	6	15	11
2168680	11	5	15	8
2168682	11	5	15	7
2168706	9	5	15	12
2168711	8	5	13	12
2168750	8	4	16	13
2168802	10	12	6	10
2168941	10	17	11	8
2168953	9	18	9	8
2168966	10	18	10	7
2169009	9	11	7	8
2169010	9	11	5	8
2169037	10	8	5	9
2169060	15	6	4	12
2169061	16	5	4	12
2169077	17	6	4	13
2169195	15	6	12	9
2169209	16	8	10	9
2169212	17	8	11	9
2169294	16	8	14	10
2169331	17	11	9	12
2169343	17	13	13	12
2169345	17	13	13	12
2169347	17	13	13	12
2169348	16	11	13	11
2169349	17	14	13	11
2169355	14	11	12	11
2169356	14	12	13	10
2169422	12	13	14	11
2169753	13	18	15	16
2169783	12	16	16	13
2169883	13	15	12	12
2169897	10	17	13	12
2169898	10	17	12	12
2169902	10	18	13	12
2169971	13	13	8	10
2169974	14	14	8	15
2169975	14	13	8	15
2169977	13	15	7	15
2169984	15	14	8	16
2170076	13	16	8	14
2170077	13	15	7	14
2170125	15	18	15	9
2170129	16	18	14	9
2170130	16	18	14	10
2170137	16	17	16	10
2170157	17	17	17	8
2170286	14	13	16	13
2170287	14	12	16	13
2170288	13	12	16	13
2170429	11	15	15	17
2170448	10	13	15	17
2170450	10	12	16	16
2170457	8	11	14	13
2170483	9	10	11	9
2170516	8	9	11	10
2170534	8	8	11	7
2170554	8	9	10	8
2170562	9	9	10	7
2170595	9	9	7	5
2170665	11	7	8	6
2170666	12	7	8	6
2170671	12	8	7	7
2170674	13	8	8	7
2170709	10	11	6	5
2170716	13	13	9	12
2170717	13	13	9	12
2170718	13	13	9	12
2170871	14	18	6	9
2170931	15	17	7	10
2170932	14	17	7	9
2170933	15	17	7	9
2170935	15	17	7	9
2171003	16	15	10	15
2171021	16	14	9	12
2171028	15	14	11	12
2171036	12	15	13	16
2171037	13	15	13	17
2171040	15	16	15	14
2171042	14	16	15	16
2171043	15	15	14	16
2171045	16	13	15	16
2171047	16	13	15	16
2171084	14	11	14	16
2171085	14	12	14	16
2171094	13	11	10	11
2171148	13	9	7	16
2171163	13	10	7	17
2171187	14	14	5	12
2171191	12	16	4	12
2171192	11	16	5	12
2171194	12	17	6	13
2171333	7	18	10	19
2171401	3	12	6	18
2171403	4	13	6	19
2171407	2	13	6	19
2171408	2	13	6	19
2171410	4	12	6	19
2171412	6	13	7	18
2171464	10	13	12	19
2171467	11	13	11	17
2171472	13	17	12	19
2171480	13	17	9	12
2171673	7	17	7	9
2171681	10	15	8	9
2171682	10	16	8	9
2171683	10	17	8	9
2171689	11	17	10	10
2171691	11	18	10	10
2171810	15	12	7	6
2171826	17	10	12	11
2171840	17	11	8	9
2171841	17	10	10	9
2171984	13	16	3	8
2171987	13	18	3	8
2171990	12	18	3	7
2171998	11	16	1	11
2172038	6	16	2	17
2172055	6	16	2	14
2172056	6	15	2	15
2172058	6	15	2	14
2172059	6	15	2	13
2172062	6	15	2	16
2172128	10	9	8	13
2172180	10	13	16	12
2172185	10	13	16	9
2172274	9	11	15	9
2172283	10	10	17	11
2172306	6	11	16	11
2172307	5	9	16	11
2172331	7	8	13	13
2172334	9	8	13	13
2172419	10	9	15	20
2172426	12	10	17	21
2172431	10	10	16	19
2172456	13	7	15	16
2172457	13	7	14	15
2172489	11	9	15	13
2172491	11	9	15	12
2172492	12	9	15	13
2172496	12	9	15	14
2172569	7	9	11	9
2172618	9	8	13	14
2172643	10	9	10	12
2172646	10	9	11	12
2172654	10	7	12	12
2172909	5	4	7	8
2172971	7	5	9	12
2173168	12	10	12	12
2173251	10	9	6	13
2173255	11	10	6	13
2173256	11	10	6	13
2173363	12	9	4	14
2173366	12	10	4	17
2173375	14	8	4	17
2173382	13	7	4	18
2173442	16	6	8	15
2173452	12	7	9	12
2173501	7	5	9	11
2173563	7	6	12	8
2173641	6	5	10	5
2173685	7	3	11	5
2173733	4	7	13	8
2173736	5	7	12	6
2173824	8	8	13	12
2173833	7	9	14	14
2173835	7	9	14	14
2173881	11	7	12	19
2173883	10	7	11	18
2173884	11	7	11	19
2173886	11	7	11	19
2173953	7	9	7	16
2174275	5	13	9	10
2174287	5	12	8	10
2174525	7	4	12	8
2174605	7	5	10	14
2174607	13	5	11	14
2174645	12	11	10	13
2174752	16	17	10	10
2174753	14	17	10	10
2174771	11	15	7	11
2174800	12	17	7	14
2174825	12	18	7	16
2174892	6	12	10	16
2174925	7	14	10	16
2174983	9	8	10	14
2175015	11	10	10	13
2175123	16	6	10	10
2175126	17	7	11	13
2175127	17	6	11	13
2175130	17	7	9	12
2175133	13	8	8	12
2175164	15	10	12	13
2175380	7	15	16	17
2175391	5	18	15	17
2175436	6	18	12	14
2175506	9	14	7	8
2175508	9	16	7	8
2175509	9	14	8	8
2175512	8	15	8	9
2175528	10	16	6	6
2175530	11	17	8	7
2175531	12	17	10	12
2176022	10	6	12	10
2176031	8	6	10	11
2176076	6	10	10	10
2176183	10	11	8	19
2176184	8	10	8	19
2176187	10	9	8	19
2176318	12	14	12	16
2176319	12	14	11	17
2176320	13	15	12	15
2176330	11	14	11	15
2176336	12	11	12	14
2176337	12	10	12	15
2176390	10	13	9	17
2176403	11	12	8	16
2176413	10	11	8	16
2176458	11	13	8	17
2176468	13	12	6	18
2176470	12	13	6	17
2176527	17	11	5	18
2176799	17	12	8	10
2176817	13	8	9	10
2176818	13	9	9	10
2176867	11	12	6	10
2176889	11	10	9	11
2176891	11	10	9	8
2176907	10	8	8	10
2176947	7	5	11	10
2176950	8	5	11	10
2176951	8	5	11	10
2176985	7	11	10	9
2177065	7	16	11	14
2177072	7	16	12	14
2177084	7	16	12	14
2177137	9	11	11	15
2177141	9	12	14	16
2177180	6	7	9	12
2177208	13	8	11	15
2177290	12	16	5	14
2177292	12	12	5	12
2177329	9	13	5	9
2177330	9	13	5	9
2177332	9	13	5	9
2177406	7	12	2	10
2177409	6	12	2	10
2177412	9	14	2	12
2177422	9	11	2	12
2177430	11	11	1	11
2177448	10	13	1	11
2177472	10	16	2	13
2177613	3	14	2	7
2177835	5	10	7	11
2177837	5	10	7	11
2177877	6	9	9	14
2177977	11	10	4	17
2177978	11	10	4	17
2177982	14	13	5	13
2177997	13	12	4	8
2178057	17	15	2	13
2178058	16	15	3	13
2178060	16	15	2	12
2178107	14	14	8	14
2178117	16	14	8	19
2178123	13	16	8	18
2178127	13	16	8	17
2178128	13	16	8	18
2178173	9	12	11	19
2178235	11	11	13	19
2178239	11	11	13	19
2178287	12	9	15	18
2178329	10	11	14	19
2178510	15	14	9	16
2178512	15	13	9	19
2178696	13	16	16	14
2178698	12	16	14	13
2178702	13	15	15	14
2178707	13	14	15	11
2178710	14	14	15	15
2178711	14	15	16	15
2178770	7	15	13	20
2178816	10	15	7	20
2178823	11	12	7	20
2178838	11	14	7	20
2178842	11	16	7	20
2178928	10	18	7	18
2178930	8	17	7	16
2178943	8	16	7	15
2178944	8	16	7	15
2178946	8	16	7	16
2178947	7	16	7	15
2178948	7	16	7	16
2178949	7	15	7	16
2179001	9	16	9	15
2179002	9	17	9	15
2179096	16	15	7	13
2179159	10	13	10	14
2179189	5	11	10	14
2179563	9	6	8	9
2179572	12	6	8	7
2179609	9	9	10	9
2179622	10	9	11	10
2179684	12	7	9	13
2179724	11	7	13	16
2179725	11	7	14	14
2179747	11	8	12	16
2179748	10	6	12	16
2179749	9	6	12	16
2179773	8	6	16	13
2179778	8	6	17	13
2180014	8	7	17	15
2180370	6	9	7	3
2180454	6	12	7	6
2180457	6	12	6	6
2197297	4	8	12	12
2197375	4	10	8	10
2197438	3	8	2	2
2197508	8	10	5	3
2197509	8	10	5	3
2197578	10	9	12	5
2197579	10	8	12	5
2197586	11	8	12	5
2197598	10	6	15	4
2197608	9	8	15	5
2197638	10	5	15	6
2197639	10	4	16	7
2197640	10	5	16	7
2197657	6	5	17	7
2197658	5	6	17	7
2197659	6	6	17	7
2197660	6	6	17	7
2197730	5	6	10	7
2197787	2	3	3	4
2197790	2	2	3	4
2197791	2	2	2	4
2198232	4	4	1	2
2198286	4	6	5	5
2198287	4	6	5	5
2198370	5	8	6	11
2198371	5	8	6	11
2198372	5	9	6	11
2198382	5	9	5	14
2198436	8	8	5	14
2198437	8	8	5	14
2198520	12	15	7	13
2198522	12	14	7	15
2198625	13	16	9	12
2198626	14	16	9	13
2198627	13	16	9	13
2198632	15	16	8	13
2198683	16	15	17	10
2198886	8	9	10	8
2198887	8	9	10	8
2198889	8	9	10	8
2198892	8	9	10	8
2198936	8	9	9	13
2198950	9	12	10	13
2199014	14	13	8	12
2199038	13	12	12	13
2199265	12	6	9	10
2199271	11	7	10	10
2199273	12	7	8	10
2199286	14	10	9	15
2199325	16	9	11	14
2199341	11	11	14	14
2199497	8	17	14	13
2199599	11	12	12	14
2199601	11	12	12	14
2199734	15	16	7	14
2199910	10	10	5	12
2199935	9	10	6	14
2199982	11	12	10	7
2200001	11	11	10	7
2200015	11	12	8	5
2200017	11	11	8	6
2200023	14	15	8	12
2200039	13	14	9	10
2200061	10	12	10	9
2200064	11	11	10	8
2200078	11	11	9	7
2200087	9	10	10	9
2200092	10	10	9	10
2200156	5	10	6	15
2200173	10	11	9	15
2200175	10	10	9	13
2200179	9	10	8	14
2200181	10	9	8	15
2200187	9	12	7	16
2200218	11	12	7	19
2200233	11	13	7	20
2200237	12	13	8	19
2200262	12	13	5	15
2200277	12	12	5	16
2200321	3	10	5	7
2200340	2	9	6	10
2200352	2	10	6	12
2200373	3	15	6	12
2200392	2	17	7	12
2200522	10	14	9	14
2200575	12	10	12	14
2200597	14	10	13	16
2200605	14	8	14	14
2200625	16	8	12	15
2200668	15	6	8	13
2200964	13	10	14	7
2200972	12	11	13	8
2200978	11	11	14	8
2200979	11	11	17	8
2201056	15	12	17	15
2201414	9	8	11	9
2201429	9	8	11	8
2201433	10	7	10	8
2201470	9	9	14	7
2201519	9	9	11	2
2201548	13	6	6	3
2202050	12	7	2	12
2202059	12	7	8	13
2202062	12	7	8	13
2202064	12	8	7	12
2202127	11	9	8	13
2202214	12	8	11	11
2202434	14	17	13	13
2202679	13	14	13	16
2202850	9	6	17	10
2202959	14	12	11	10
2202960	14	14	12	9
2202962	15	14	11	10
2202982	11	13	10	8
2202998	12	14	13	8
2202999	14	15	12	7
2203002	15	13	11	8
2203007	14	15	11	8
2203008	14	15	11	8
2203011	13	16	7	7
2203014	12	16	8	7
2203016	12	13	7	7
2203019	13	14	11	6
2203024	13	18	11	5
2203036	9	17	11	7
2203253	17	14	15	7
2203331	11	18	13	6
2203334	12	18	13	7
2203452	9	16	10	13
2203454	10	16	10	12
2203459	10	16	10	13
2203485	8	14	11	11
2203486	8	14	11	11
2203512	5	12	7	15
2203513	5	12	7	14
2203518	5	13	8	14
2203556	6	11	12	15
2203705	12	12	17	15
2203706	13	12	17	15
2203714	11	10	17	15
2203762	17	10	14	13
2203800	15	9	8	14
2203853	15	6	5	7
2203891	11	8	6	7
2203892	12	7	5	8
2204071	14	6	16	13
2204095	16	9	15	15
2204205	16	14	14	13
2204295	9	16	12	11
2204376	13	18	5	3
2204465	17	15	13	4
2204466	17	16	13	4
2204652	7	13	14	18
2204725	13	7	12	17
2204849	12	6	11	15
2205163	13	13	4	20
2205218	12	15	5	20
2205252	13	12	6	21
2205471	16	16	12	8
2205482	17	15	14	10
2205507	15	14	16	9
2205523	13	15	16	10
2205602	14	16	17	5
2205891	12	8	12	16
2205965	14	16	14	15
2205972	11	18	15	14
2206037	11	13	12	9
2206050	13	12	11	10
2206143	7	12	8	13
2206164	7	12	7	14
2206235	4	12	7	15
2206250	4	14	9	18
2206251	4	13	9	16
2206252	4	13	9	16
2206289	5	10	8	13
2206315	6	8	9	16
2206320	6	8	9	16
2206400	5	10	9	11
2206401	5	10	9	10
2206402	5	10	9	10
2206592	11	12	12	12
2206600	13	12	12	13
2206603	14	13	10	14
2206648	10	18	10	17
2206914	7	10	8	12
2206958	10	10	9	15
2207016	5	11	9	16
2207040	4	9	9	15
2207075	10	13	14	12
2207076	10	12	14	13
2207093	10	15	13	16
2207145	12	13	13	12
2207153	12	13	13	15
2207209	14	12	14	13
2207277	9	8	9	16
2207301	9	8	9	15
2207323	8	8	10	15
2207340	13	7	10	14
2207347	11	7	8	14
2207351	10	8	9	13
2207358	14	7	8	16
2207359	14	7	8	16
2207360	15	7	8	16
2207361	15	7	8	16
2207453	16	8	10	12
2207513	17	12	9	14
2207562	13	17	12	14
2207669	13	14	13	5
2207850	13	11	10	15
2207899	17	16	9	17
2207955	12	12	12	13
2207956	13	13	14	13
2207984	10	13	14	12
2207996	11	12	14	13
2208004	9	11	13	12
2208037	7	15	15	12
2208220	12	14	9	10
2208370	16	11	15	18
2208371	16	10	16	18
2208380	14	9	15	18
2208399	12	8	13	17
2208405	12	9	13	16
2208406	12	9	14	14
2208410	12	9	12	17
2208426	12	8	7	13
2208457	10	9	9	15
2208459	11	9	10	14
2208464	13	9	11	13
2208471	12	11	11	16
2208487	7	12	12	10
2208518	4	13	11	11
2208520	6	13	10	11
2208521	5	13	11	12
2208522	6	14	11	12
2208578	11	13	13	13
2208625	13	13	6	11
2208627	14	13	6	12
2208742	16	11	1	15
2208776	13	13	1	18
2208777	14	15	1	18
2208785	15	13	2	17
2208791	10	15	3	16
2208814	8	13	6	14
2208834	7	13	6	18
2208860	9	12	5	17
2208934	8	5	7	6
2208936	8	5	8	7
2208955	9	6	6	9
2208963	11	6	5	9
2208991	10	8	7	8
2209106	9	8	2	14
2209118	6	7	2	15
2209138	7	7	1	12
2209155	8	11	1	13
2209360	6	8	8	7
2209369	6	8	6	8
2209388	7	6	8	8
2209389	7	6	7	9
2209391	7	6	9	10
2209393	7	6	9	9
2209520	7	10	9	11
2209537	6	10	9	11
2209540	6	11	7	10
2209542	6	11	7	12
2209543	6	11	7	12
2209544	6	11	7	12
2209735	12	18	9	13
2209760	8	16	9	11
