site_id	ASM_48	ASM_49
1708110	0.0282	0
1708111	0.0282	0
1708112	0.0286	0
1708115	0.029	0
1708116	0.0303	0
1708140	0.0282	0.0167
1708256	0.0267	0
1708262	0.0274	0
1708267	0.0282	0
1708269	0.0294	0
1708353	0.0156	0.011
1708400	0	0.0256
1708404	0	0.025
1708434	0	0.0247
1708448	0	0.0233
1708450	0	0.0306
1708467	0.0256	0
1708473	0	0.0194
1708553	0	0.0354
1708573	0	0.0244
1708576	0	0.0242
1708578	0	0.0246
1708581	0	0.0233
1708582	0	0.0231
1708583	0	0.0229
1708597	0	0.0217
1708642	0.0211	0.00787
1708655	0.0114	0.00943
1708711	0.0309	0
1708712	0.0309	0
1708713	0.0312	0
1708716	0.0309	0
1708763	0.0104	0.0099
1708866	0.0312	0
1709047	0	0.0183
1709048	0	0.0185
1709049	0	0.0182
1709050	0	0.0185
1709197	0	0.0217
1709199	0	0.0202
1709279	0.0156	0.0145
1709340	0	0.0256
1709348	0	0.0256
1709387	0.0233	0
1709451	0	0.0206
1709456	0	0.0198
1709501	0	0.0294
1709503	0	0.0194
1709606	0	0.0385
1709656	0.0385	0
1709657	0.0385	0
1709658	0.0385	0
1709711	0	0.0206
1709712	0	0.0217
1709886	0.0145	0.0122
1709907	0.0139	0.0143
1709928	0	0.039
1709930	0	0.0395
1710060	0.0385	0
1710062	0.0385	0
1710063	0.037	0
1710070	0.0377	0
1710071	0.0351	0.0122
1710073	0	0.039
1710076	0	0.037
1710077	0	0.0488
1710079	0	0.0366
1710080	0	0.0375
1710154	0	0.0267
1710298	0.022	0
1710327	0.0309	0
1710577	0.0244	0
1710582	0	0.023
1710583	0	0.0235
1710586	0	0.0353
1710587	0.0133	0.0125
1710655	0	0.026
1710656	0	0.0253
1710726	0.0339	0
1710871	0.0238	0
1710872	0.0241	0
1710901	0.0115	0.0133
1710911	0.0244	0
1710950	0	0.0256
1710959	0	0.0286
1711021	0.0375	0
1711025	0.025	0
1711099	0	0.025
1711157	0	0.0206
1711161	0.0133	0.0104
1711192	0.0286	0
1711210	0.0274	0
1711226	0.0141	0.013
1711275	0.0303	0
1711283	0.0299	0
1711304	0.0137	0.0137
1711306	0.0132	0.0141
1711425	0.027	0
1711471	0.0317	0
1711491	0.0274	0
1711500	0	0.0316
1711638	0.02	0.0141
1711801	0	0.038
1711840	0	0.0471
1711859	0.0435	0
1711892	0	0.0217
1711921	0	0.02
1711992	0	0.023
1711995	0	0.0233
1712027	0.0357	0
1712059	0.0303	0
1712229	0.0111	0.0127
1712248	0	0.0267
1712488	0.0182	0.0141
1712496	0	0.0263
1712527	0.0417	0
1712528	0.0408	0
1712621	0	0.0217
1712637	0.0123	0.0222
1712640	0.0119	0.044
1712677	0.0263	0
1712678	0.0253	0
1712680	0.0123	0.0111
1712681	0.0125	0.0109
1712682	0.0125	0.0106
1712738	0	0.0235
1712761	0	0.0222
1712766	0	0.022
1712768	0.0167	0.011
1712771	0	0.0241
1712851	0.0152	0.012
1712903	0	0.0189
1712904	0	0.0187
1712905	0	0.0185
1712908	0	0.0187
1712912	0	0.0196
1712915	0	0.0196
1712918	0	0.0194
1712975	0	0.0233
1713014	0.0299	0
1713045	0	0.0215
1713054	0	0.025
1713056	0	0.0244
1713086	0.0172	0.011
1713088	0	0.0215
1713124	0.0345	0
1713265	0.0179	0.0147
1713302	0.027	0
1713377	0.0225	0
1713378	0.0225	0
1713381	0.0217	0
1713446	0.0145	0.0149
1713490	0	0.0225
1713497	0.0323	0
1713518	0.0317	0
1713523	0.0274	0
1713524	0.027	0
1713526	0.027	0
1713529	0.0286	0
1713531	0.027	0
1713534	0.0263	0
1713593	0.0247	0
1713602	0.023	0
1713639	0	0.0241
1713640	0	0.0244
1713668	0.0247	0
1713676	0.0267	0
1713688	0	0.0326
1713844	0.0241	0
1713885	0.0247	0
1714005	0.0154	0.0114
1714006	0.0299	0
1714008	0.0149	0.0118
1714121	0.025	0
1714147	0.043	0
1714150	0.0227	0
1714151	0.0114	0.0098
1714197	0.0267	0
1714201	0.038	0
1714234	0.0247	0
1714271	0.0244	0
1714349	0.0308	0
1714351	0.0303	0
1714352	0.0308	0
1714421	0	0.0299
1714423	0	0.0294
1714537	0.025	0
1714573	0	0.029
1714642	0.0137	0.0147
1714644	0.0132	0.0135
1714648	0.0137	0.029
1714665	0.0299	0
1714731	0.0392	0
1714750	0	0.0217
1714777	0.0154	0.00971
1714778	0.0154	0.0099
1714824	0	0.0261
1714906	0	0.0196
1714926	0.0114	0.0108
1714977	0	0.023
1715020	0.0267	0
1715060	0.029	0
1715062	0.0282	0
1715065	0.0294	0
1715104	0.0267	0
1715107	0.027	0
1715130	0	0.0202
1715214	0.0392	0
1715254	0.0308	0
1715391	0.0411	0
1715392	0.0244	0
1715393	0.0244	0
1715395	0	0.0247
1715397	0	0.0256
1715438	0.0104	0.0119
1715439	0.0106	0.0116
1715442	0.0106	0.0118
1715443	0.0104	0.0115
1715444	0.0206	0.0116
1715532	0.0109	0.0111
1715536	0.0198	0
1715538	0.0204	0
1715539	0.0208	0
1715543	0	0.0233
1715544	0	0.0247
1715546	0	0.025
1715574	0.0135	0.0494
1715592	0.0125	0.01
1715595	0.0143	0.0105
1715610	0.0303	0
1715628	0.0328	0
1715713	0.0135	0.0103
1715724	0.0125	0.0392
1715725	0.012	0.0396
1715726	0.0122	0.0105
1715727	0.0125	0.0109
1715764	0	0.0215
1715766	0	0.0213
1715768	0	0.0213
1715769	0	0.0215
1715770	0.0244	0
1715771	0.0241	0
1715772	0.0241	0
1715773	0.0235	0
1715774	0	0.0213
1715844	0.0274	0
1715890	0.0137	0.00971
1715891	0.039	0.0098
1715893	0.0238	0
1715915	0.0244	0.0196
1715916	0.0244	0.0202
1715919	0	0.0194
1715922	0.0238	0
1716040	0.039	0.0108
1716042	0.0282	0
1716043	0.0282	0
1716056	0.0274	0
1716220	0.0267	0
1716233	0	0.0278
1716237	0	0.0263
1716239	0.0128	0.0132
1716289	0	0.0303
1716305	0	0.0222
1716372	0.0159	0.0102
1716381	0	0.0187
1716382	0.026	0.0182
1716383	0.026	0
1716385	0	0.0187
1716388	0.0294	0
1716389	0.0299	0
1716390	0.0145	0.0204
1716495	0.0488	0
1716519	0.0263	0
1716527	0.0267	0
1716581	0.0351	0
1716609	0.0345	0
1716687	0	0.0294
1716766	0.0159	0.0119
1716791	0	0.0253
1716844	0.0435	0
1716848	0.0303	0
1717018	0.0429	0.0116
1717019	0.0278	0.0118
1717083	0.0213	0
1717168	0.0137	0.0109
1717169	0.0135	0.0106
1717171	0.0132	0.0104
1717204	0.0167	0.0104
1717306	0.029	0
1717307	0.029	0.01
1717308	0	0.0198
1717337	0.0115	0.0104
1717376	0	0.023
1717420	0	0.023
1717438	0.011	0.0114
1717454	0.0247	0
1717455	0.0247	0
1717458	0.0233	0
1717481	0	0.0256
1717484	0	0.0241
1717486	0	0.0238
1717490	0	0.0235
1717492	0	0.0235
1717494	0	0.0233
1717560	0.0303	0
1717572	0	0.0253
1717654	0.044	0
1717706	0.0202	0
1717707	0.0202	0
1717708	0.0202	0
1717709	0.0204	0
1717892	0.0286	0
1717907	0.0247	0
1717916	0.0128	0.0132
1717952	0.0263	0
1718068	0.0132	0.0159
1718077	0.039	0
1718092	0	0.0312
1718111	0.0282	0
1718130	0.0167	0.0154
1718139	0.0152	0.0137
1718167	0	0.0244
1718175	0.037	0
1718176	0	0.0244
1718279	0.0462	0
1718283	0.0149	0.0118
1718358	0	0.0253
1718377	0	0.0267
1718381	0	0.027
1718474	0	0.022
1718475	0	0.0213
1718479	0	0.0213
1718485	0	0.022
1718487	0	0.022
1718489	0.0111	0.022
1718524	0.0179	0.0253
1718619	0.025	0
1718663	0	0.0247
1718773	0.0175	0.0145
1718801	0	0.0294
1718802	0	0.0286
1718803	0	0.0278
1718812	0	0.0274
1718912	0.0238	0
1718918	0.0115	0.0123
1718920	0.0115	0.0122
1718921	0.0114	0.0125
1718925	0	0.0253
1718927	0	0.0256
1718954	0	0.0253
1719010	0.0339	0
1719072	0	0.0351
1719073	0.0357	0.0588
1719074	0.0339	0.0577
1719163	0	0.0256
1719176	0.0299	0
1719184	0.0149	0.0135
1719202	0	0.023
1719217	0.0274	0
1719335	0.0208	0
1719364	0	0.0267
1719429	0.04	0
1719432	0.0385	0
1719485	0.037	0
1719562	0.0278	0
1719566	0	0.0233
1719617	0.0161	0.0154
1719974	0	0.0282
1719975	0	0.0282
1719976	0	0.0286
1720120	0	0.0303
1720121	0	0.0339
1720186	0.0169	0.0147
1720239	0.0213	0.0147
1720240	0.02	0.0128
1720380	0.0484	0
1720389	0.0312	0
1720448	0	0.0233
1720449	0	0.0244
1720450	0	0.0244
1720451	0	0.025
1720623	0.0308	0
1720665	0	0.0309
1720677	0	0.0215
1720765	0.019	0
1720872	0	0.0267
1721022	0.0204	0
1721070	0	0.0244
1721071	0.011	0.0119
1721100	0.0215	0
1721132	0.0206	0
1721134	0.0208	0
1721159	0	0.0286
1721212	0	0.0256
1721254	0	0.0247
1721259	0	0.0256
1721265	0.029	0
1721465	0	0.0274
1721466	0	0.0274
1721591	0.0133	0.0135
1721593	0.0141	0.0141
1721594	0.0143	0.0149
1721596	0.0143	0.0145
1721610	0	0.0267
1721611	0	0.0274
1721615	0	0.0235
1721617	0	0.023
1721620	0	0.0227
1721622	0	0.0238
1721623	0	0.0247
1721767	0.0211	0
1721773	0	0.0215
1721799	0.0233	0
1721816	0	0.025
1721817	0	0.0241
1721895	0	0.0182
1721911	0.0215	0
1721965	0	0.0213
1721966	0	0.0202
1721967	0	0.0204
1722007	0	0.0227
1722016	0.029	0
1722028	0.0141	0.0105
1722063	0	0.0204
1722144	0	0.0206
1722151	0.0241	0
1722153	0.0233	0
1722221	0.027	0
1722262	0.0156	0.0112
1722305	0.0299	0
1722336	0.0323	0
1722395	0.0333	0.0132
1722397	0.0323	0
1722399	0.0323	0
1722517	0	0.0286
1722523	0.01	0.0286
1722525	0.01	0.0154
1722541	0.0225	0
1722543	0.0215	0
1722552	0.0366	0
1722590	0.0282	0
1722756	0.0119	0.0172
1722862	0	0.0357
1722867	0.0323	0
1722887	0	0.0484
1722888	0	0.0469
1722889	0	0.0508
1722901	0.0198	0
1722906	0	0.029
1722953	0	0.0417
1722988	0.0174	0
1723017	0.0254	0
1723023	0.0169	0
1723038	0	0.038
1723039	0	0.0366
1723167	0	0.0312
1723173	0.0339	0
1723175	0.0333	0
1723243	0	0.0227
1723259	0	0.0235
1723264	0.0303	0
1723265	0.0308	0
1723267	0.0308	0
1723293	0.0308	0
1723294	0.0312	0
1723295	0.0317	0
1723302	0.0286	0
1723305	0.0286	0.0106
1723309	0.0141	0.0106
1723315	0.0145	0.011
1723355	0.0312	0
1723383	0	0.0444
1723404	0	0.0194
1723413	0.023	0
1723442	0.022	0
1723444	0.022	0
1723450	0.022	0
1723451	0	0.0202
1723454	0.0227	0
1723455	0.023	0
1723518	0.0235	0
1723582	0.0213	0
1723610	0.0227	0
1723631	0.0217	0
1723637	0.0227	0
1723640	0	0.0222
1723641	0	0.0227
1723723	0.0345	0
1723725	0	0.0204
1723772	0	0.0189
1723782	0	0.0204
1723808	0.027	0
1723847	0.0123	0.0182
1723849	0.0123	0.0183
1723850	0.0118	0.0179
1723931	0	0.0204
1723965	0	0.0204
1723997	0	0.0196
1724020	0	0.022
1724028	0	0.0211
1724056	0	0.0235
1724057	0	0.0238
1724061	0.0125	0.0225
1724062	0.0123	0.0227
1724114	0	0.0353
1724123	0.0471	0
1724124	0.0513	0
1724171	0	0.0196
1724204	0	0.0211
1724206	0	0.0198
1724272	0.0423	0
1724273	0.0423	0
1724274	0.0563	0
1724309	0.0235	0.00971
1724336	0.0241	0
1724341	0.0235	0
1724349	0.0241	0
1724364	0	0.0211
1724376	0.0233	0
1724385	0.0244	0
1724394	0	0.019
1724421	0.0417	0.0102
1724428	0	0.0204
1724563	0.0351	0
1724568	0.0364	0
1724594	0	0.0312
1724821	0	0.0211
1724822	0	0.0215
1724832	0.037	0
1724833	0.0395	0
1724835	0.04	0
1724836	0.04	0
1724839	0.0395	0
1724878	0.0128	0.0104
1724883	0.0119	0.00935
1724889	0.0119	0.0098
1724925	0	0.0189
1724936	0	0.0206
1724953	0.0104	0.0102
1724973	0	0.0278
1724979	0.0341	0
1724985	0.0323	0
1725032	0.0556	0.0098
1725105	0.0111	0.0101
1725136	0	0.026
1725283	0.0175	0.013
1725298	0	0.0241
1725300	0	0.025
1725346	0	0.0227
1725347	0	0.022
1725348	0	0.0222
1725349	0	0.0225
1725362	0	0.0206
1725438	0.0299	0
1725453	0	0.0208
1725458	0	0.0211
1725499	0	0.0202
1725500	0	0.0206
1725612	0.0267	0
1725690	0.0286	0
1725726	0.0286	0
1725737	0	0.025
1725753	0.026	0
1725755	0.0263	0
1725756	0.0263	0
1725758	0.0274	0
1725760	0.026	0
1725806	0.029	0
1725807	0.0286	0
1725836	0	0.0294
1725847	0.0241	0
1725935	0.0488	0
1725956	0.0233	0
1725957	0.0235	0
1725960	0	0.022
1725961	0	0.0353
1725982	0	0.026
1725986	0.0145	0.013
1726021	0.0351	0
1726110	0	0.0278
1726181	0	0.0204
1726184	0	0.0202
1726185	0	0.0202
1726189	0	0.0208
1726203	0	0.0297
1726216	0.0364	0
1726217	0.037	0
1726218	0.0364	0
1726275	0.0167	0.0115
1726277	0.0167	0.0118
1726281	0.0169	0.0238
1726286	0	0.0225
1726294	0	0.0213
1726296	0	0.0319
1726297	0	0.0333
1726329	0	0.0227
1726331	0	0.0471
1726332	0	0.0244
1726336	0	0.0204
1726338	0	0.0213
1726366	0.0282	0
1726368	0.0282	0
1726466	0.0122	0.0111
1726479	0	0.0213
1726481	0	0.0213
1726482	0	0.0215
1726556	0	0.0215
1726602	0.0167	0.0135
1726603	0.0156	0.0132
1726604	0.0156	0.0133
1726725	0	0.0317
1726810	0	0.0377
1726813	0	0.0364
1726816	0.0179	0.0182
1726817	0.0182	0.0182
1726857	0	0.0299
1726858	0	0.0299
1726861	0	0.0303
1727004	0	0.0286
1727010	0	0.027
1727101	0	0.0211
1727104	0	0.0319
1727106	0	0.0316
1727107	0	0.0306
1727109	0	0.03
1727110	0	0.0306
1727195	0.025	0
1727247	0.0149	0.0105
1727250	0.0143	0.0104
1727254	0	0.0238
1727256	0	0.0222
1727257	0	0.0233
1727299	0.0135	0.012
1727363	0.0253	0
1727365	0.025	0
1727367	0.0233	0
1727370	0.0244	0
1727371	0.0244	0
1727399	0.0109	0.0116
1727403	0.011	0.012
1727413	0.0227	0
1727444	0	0.0238
1727510	0.027	0
1727514	0.0133	0.012
1727515	0.0274	0
1727576	0.037	0
1727578	0.0364	0
1727579	0.037	0
1727580	0.0385	0
1727631	0	0.0274
1727650	0	0.0385
1727727	0.0128	0.011
1727728	0.0256	0
1727739	0.0263	0
1727857	0.0169	0.0159
1727864	0	0.0312
1727940	0	0.0435
1727973	0.037	0
1728003	0	0.0345
1728004	0	0.0339
1728005	0.037	0
1728006	0	0.0364
1728039	0.0377	0
1728056	0.04	0
1728404	0.0339	0
1728693	0	0.026
1728695	0	0.0267
1728697	0	0.0274
1728700	0	0.0256
1728701	0	0.0263
1728724	0.0222	0
1728776	0.0282	0
1728779	0.0274	0
1728780	0.0274	0
1728781	0.0274	0
1728782	0.027	0
1728797	0.0127	0.00935
1728833	0.0175	0.00862
1728834	0.0179	0.0168
1728843	0	0.0159
1728845	0	0.0165
1728874	0	0.0164
1728927	0.0345	0
1728931	0.0508	0
1728984	0.0167	0.0247
1728985	0.0175	0.0122
1729037	0.026	0
1729038	0.0267	0
1729075	0	0.019
1729148	0.0294	0
1729187	0.0282	0
1729189	0.0282	0
1729235	0	0.0183
1729257	0	0.0204
1729361	0	0.022
1729469	0	0.0333
1729533	0	0.0297
1729544	0.0206	0
1729558	0.022	0
1729658	0.0247	0
1729666	0	0.0238
1729667	0	0.025
1729698	0.0278	0
1729699	0.0278	0
1729700	0.0282	0
1729739	0	0.0235
1729814	0	0.0227
1729815	0	0.0227
1729816	0	0.023
1729818	0	0.0341
1729846	0.026	0
1729997	0.0312	0
1730099	0.0312	0
1730100	0.0323	0
1730248	0.0299	0
1730249	0.0294	0
1730250	0.0299	0
1730444	0	0.0192
1730533	0	0.0235
1730542	0.0149	0.0132
1730561	0	0.0233
1730564	0	0.0211
1730568	0.037	0
1730569	0.0361	0
1730571	0	0.0206
1730572	0.0227	0
1730651	0.0118	0.0104
1730677	0.0556	0
1730698	0	0.0326
1730699	0	0.0323
1730708	0.0278	0
1730710	0.0278	0
1730714	0	0.0194
1730717	0	0.0198
1730720	0.0333	0
1730721	0.0345	0
1730722	0	0.0202
1730771	0	0.0189
1730832	0.0189	0.00862
1730833	0.0192	0.00833
1730837	0.0182	0.00909
1730838	0.0189	0.00901
1730847	0	0.0283
1730848	0	0.0348
1730849	0	0.0259
1730850	0	0.0256
1730855	0.0172	0.0087
1730858	0.0377	0
1730865	0	0.0202
1730866	0	0.02
1730867	0	0.0204
1730907	0.0339	0
1730908	0.0351	0
1730909	0.0364	0
1730930	0.0159	0.0105
1730946	0	0.0238
1731003	0	0.026
1731004	0	0.0253
1731044	0	0.0238
1731058	0.0312	0
1731059	0.0312	0
1731091	0.0357	0
1731099	0.0345	0
1731153	0	0.0278
1731178	0.0172	0.0256
1731232	0.0167	0.0123
1731252	0	0.0244
1731254	0	0.0247
1731272	0.0267	0
1731275	0.04	0.011
1731299	0	0.0471
1731345	0.0303	0
1731350	0.0206	0
1731351	0	0.0244
1731352	0	0.0247
1731353	0	0.0247
1731360	0.0177	0
1731499	0.0227	0
1731501	0	0.0174
1731502	0	0.0177
1731503	0	0.0175
1731509	0.0267	0
1731705	0.0441	0
1731711	0.029	0
1731712	0.0282	0
1731713	0.0294	0
1731961	0.0278	0
1732175	0.0119	0.00917
1732196	0.0282	0
1732202	0.0133	0.00917
1732227	0.0156	0.0103
1732246	0.0147	0.00943
1732254	0	0.0198
1732268	0.0263	0
1732397	0.0247	0
1732401	0.0222	0.0128
1732591	0	0.0213
1732606	0.0217	0
1732607	0.0215	0
1732608	0.0222	0
1732618	0	0.0213
1732780	0.0135	0.0114
1732834	0.0147	0.0149
1732912	0.0154	0.012
1732914	0.0164	0.0122
1732929	0	0.0256
1732952	0.025	0
1732955	0.025	0
1732959	0.0253	0
1732962	0.0225	0
1732974	0	0.0263
1733003	0	0.0202
1733100	0.026	0
1733101	0.025	0
1733106	0.025	0
1733273	0.0274	0
1733303	0.0241	0
1733304	0.0247	0
1733307	0.0253	0
1733309	0.0253	0
1733311	0.0256	0
1733312	0.026	0
1733314	0.04	0
1733397	0	0.0189
1733624	0.0333	0
1733631	0.0345	0
1733632	0	0.0211
1733663	0	0.022
1733683	0	0.0253
1733776	0.0385	0
1733837	0.0137	0.026
1733839	0.0141	0.026
1733844	0.0147	0.0247
1733845	0.0145	0.0123
1733857	0.0286	0
1733880	0	0.0267
1733983	0.0241	0
1733988	0.0123	0.0395
1733990	0.0123	0.039
1733991	0.0119	0.0357
1733993	0.0122	0.0247
1733995	0.0244	0.0253
1733996	0.012	0.0225
1734088	0.0278	0
1734128	0	0.0189
1734129	0	0.019
1734131	0	0.0189
1734204	0.0149	0.0111
1734279	0	0.0217
1734280	0	0.0217
1734302	0.0211	0
1734568	0.0192	0
1734583	0	0.0235
1734614	0	0.0253
1734665	0	0.02
1734666	0	0.0196
1734819	0.0211	0
1734837	0.0114	0.0115
1734840	0	0.0241
1734851	0.0247	0
1734889	0.026	0
1734895	0.0141	0.0196
1734907	0.0253	0
1734908	0.0253	0
1734909	0.0256	0
1734972	0	0.0312
1735045	0.0267	0
1735046	0.013	0.0127
1735047	0.0263	0
1735057	0.0241	0
1735058	0.0235	0
1735059	0.0233	0
1735190	0	0.0241
1735193	0.022	0
1735258	0	0.0202
1735271	0	0.022
1735275	0.013	0.0109
1735297	0	0.0185
1735298	0	0.0185
1735304	0.0256	0
1735306	0	0.0192
1735366	0.0235	0
1735368	0.025	0
1735507	0	0.0268
1735509	0	0.0265
1735514	0.0235	0.00877
1735640	0.0349	0
1735657	0.01	0.0297
1735658	0	0.0303
1735659	0	0.0297
1735714	0	0.0189
1735825	0.0333	0
1736162	0	0.0294
1736164	0	0.0286
1736165	0	0.029
1736172	0.0149	0.0147
1736174	0.0152	0.0149
1736175	0.0154	0.0149
1736271	0.0328	0
1736309	0.038	0
1736310	0.037	0
1736312	0	0.0303
1736313	0	0.0294
1736315	0	0.0294
1736318	0.0132	0.0154
1736319	0.013	0.0156
1736320	0.0256	0.0161
1736322	0.0127	0.0156
1736325	0.0123	0.0139
1736409	0	0.0244
1736433	0	0.0215
1736456	0.0349	0
1736457	0.0349	0
1736458	0.0395	0
1736459	0.038	0
1736609	0.0247	0
1736681	0.0299	0.0137
1736767	0.0308	0
1736813	0.0286	0
1736830	0.0274	0
1736831	0.0274	0
1736836	0	0.0182
1736922	0	0.0241
1736923	0	0.0345
1737011	0	0.0227
1737072	0	0.0206
1737073	0	0.0208
1737081	0.0139	0.0115
1737118	0	0.0213
1737173	0.0294	0
1737201	0.0299	0.0122
1737205	0	0.0247
1737217	0.0267	0
1737245	0.0225	0
1737294	0.026	0
1737321	0.0482	0
1737325	0.0488	0
1737326	0.0488	0
1737327	0.0488	0
1737331	0.0471	0
1737333	0.0455	0
1737350	0.022	0
1737421	0.0143	0.0156
1737459	0.0098	0.0225
1737460	0.0101	0.0227
1737479	0.0211	0
1737480	0.0211	0
1737482	0.0208	0
1737491	0.0211	0
1737589	0.0278	0
1737603	0.0159	0.0233
1737605	0.0164	0.0235
1737640	0.0339	0
1737651	0.0328	0
1737654	0	0.023
1737696	0.0132	0.0196
1737738	0.0235	0
1737760	0.023	0.00971
1737792	0	0.019
1737793	0	0.0194
1737796	0	0.019
1737945	0	0.0235
1738067	0.027	0
1738339	0.0235	0
1738340	0.0238	0
1738492	0.013	0.0127
1738493	0.013	0.012
1738544	0.0238	0
1738545	0.0235	0
1738546	0.0256	0
1738585	0	0.0196
1738671	0.0244	0
1738688	0	0.0244
1738691	0.0282	0
1738715	0.0303	0.0119
1738721	0.0282	0
1738774	0	0.0244
1738838	0	0.023
1738839	0	0.0225
1738889	0	0.027
1738891	0	0.0256
1739036	0	0.0215
1739037	0	0.0211
1739110	0.013	0.0115
1739185	0.0267	0
1739201	0	0.0275
1739203	0	0.028
1739315	0.0156	0.0111
1739330	0.0127	0.0098
1739331	0.0127	0.0098
1739427	0.0267	0
1739655	0	0.0202
1739657	0	0.0208
1739661	0	0.0202
1739662	0	0.0204
1739699	0.0206	0
1739776	0.0225	0
1739792	0.0112	0.0108
1739807	0	0.0256
1739808	0	0.0253
1739829	0.0233	0
1739853	0	0.0247
1739855	0	0.0253
1739862	0.025	0
1739993	0	0.0247
1740062	0	0.0247
1740094	0.0227	0
1740095	0.0241	0
1740125	0	0.0211
1740173	0	0.0208
1740184	0	0.0202
1740294	0.0235	0
1740345	0	0.0182
1740390	0.0286	0
1740395	0.0286	0
1740396	0.029	0
1740540	0.0294	0
1740544	0.0286	0
1740545	0.0282	0
1740606	0	0.0202
1740608	0.0127	0.0108
1740739	0	0.0282
1740743	0	0.0267
1740825	0	0.0222
1740826	0.00971	0.0227
1740840	0.0111	0.0122
1740855	0	0.0476
1740889	0	0.038
1740891	0	0.025
1740893	0	0.0253
1740936	0	0.0282
1740938	0	0.0274
1740939	0	0.0263
1740942	0.0132	0.026
1740943	0.0137	0.0253
1740947	0.0133	0.0244
1740959	0.026	0
1740974	0	0.0233
1740976	0	0.023
1741001	0.0328	0
1741084	0	0.0192
1741096	0.0104	0.0275
1741101	0	0.0194
1741208	0.0233	0
1741257	0	0.0267
1741335	0	0.0196
1741394	0.0299	0
1741404	0	0.0225
1741406	0	0.0217
1741429	0	0.0235
1741431	0	0.0235
1741432	0	0.0241
1741476	0	0.025
1741550	0	0.0326
1741578	0	0.022
1741579	0	0.0217
1741580	0	0.0222
1741883	0.0108	0.00943
1742053	0.022	0
1742103	0.0267	0
1742112	0	0.0303
1742164	0.0179	0.0154
1742255	0	0.0247
1742257	0	0.0244
1742258	0	0.0253
1742260	0	0.0253
1742301	0.0308	0
1742313	0.0147	0.027
1742319	0	0.0267
1742405	0.026	0
1742406	0.026	0
1742435	0	0.0196
1742463	0	0.0213
1742467	0	0.02
1742469	0	0.0204
1742471	0	0.0208
1742473	0	0.0215
1742555	0.0303	0
1742556	0.0303	0
1742645	0	0.0198
1742677	0	0.0235
1742680	0	0.0235
1742681	0	0.0227
1742683	0	0.0222
1742705	0	0.0238
1742769	0	0.0217
1742812	0.0152	0.0118
1742826	0	0.0208
1742936	0.029	0
1742945	0.029	0
1742991	0.0789	0
1743134	0	0.027
1743137	0	0.0267
1743241	0.0238	0
1743279	0	0.02
1743280	0	0.02
1743284	0	0.0202
1743285	0	0.0204
1743531	0.0227	0
1743561	0.0341	0
1743571	0.069	0
1743678	0.0333	0
1743680	0.0333	0
1743789	0	0.0244
1743790	0	0.0238
1743832	0.0217	0
1743833	0.023	0.0115
1743869	0.023	0
1743877	0	0.0227
1743888	0.0116	0.0112
1743960	0	0.0299
1743982	0.029	0
1743983	0.029	0
1744003	0	0.029
1744010	0.0299	0
1744011	0.0317	0
1744012	0.0308	0
1744013	0.0303	0
1744158	0.027	0
1744161	0.0238	0
1744169	0.0127	0.013
1744171	0.0125	0.0125
1744174	0.0133	0.0128
1744190	0.012	0.0128
1744245	0.0116	0.0102
1744266	0.0114	0.0106
1744297	0.0202	0
1744604	0.31	0.287
1744614	0.257	0.266
1744662	0	0.0309
1744664	0	0.0312
1744665	0	0.0309
1744791	0.0328	0
1744805	0.0159	0.0111
1744806	0.0312	0.0108
1744811	0.0303	0.0104
1744813	0.0317	0.011
1744859	0.0345	0
1744860	0.0349	0
1744877	0	0.0198
1744915	0	0.0217
1744917	0.0222	0
1744959	0.0104	0.0102
1744964	0.0106	0.01
1744965	0.0108	0.01
1744975	0	0.0227
1745004	0	0.0531
1745005	0.01	0.0104
1745009	0.0316	0
1745010	0.0306	0
1745018	0	0.0543
1745043	0	0.0568
1745046	0	0.0674
1745061	0	0.0602
1745075	0	0.0787
1745094	0.0211	0
1745118	0	0.0729
1745121	0	0.0808
1745142	0	0.066
1745677	0.0128	0.0128
1745750	0.027	0
1745766	0	0.0206
1745832	0	0.0308
1745900	0.023	0
1745901	0.0233	0
1746023	0.0141	0.0115
1746038	0.0253	0.0112
1746175	0	0.0267
1746242	0	0.0241
1746359	0.0256	0
1746380	0	0.025
1746521	0	0.018
1746524	0	0.0171
1746629	0.0323	0.012
1746630	0.0108	0.012
1746670	0	0.0241
1746671	0	0.0247
1746673	0	0.0247
1746701	0.0202	0
1746702	0.0202	0
1746787	0.01	0.0112
1746809	0.011	0.0101
1746938	0	0.022
1746969	0	0.02
1747008	0	0.0189
1747062	0.0217	0.019
1747064	0.0208	0.0187
1747065	0.0192	0.0275
1747096	0	0.0174
1747102	0	0.018
1747123	0.0357	0
1747125	0.0339	0
1747149	0.0333	0
1747166	0.0303	0
1747167	0.0308	0
1747198	0	0.019
1747212	0	0.0185
1747213	0	0.0273
1747344	0	0.0192
1747345	0	0.0206
1747392	0.0127	0.00962
1747482	0.0364	0
1747483	0.0385	0
1747487	0.037	0
1747490	0.0328	0
1747500	0	0.027
1747536	0	0.025
1747540	0	0.0233
1747541	0	0.0225
1747687	0.0244	0
1747688	0.025	0
1747830	0	0.0192
1747900	0.0123	0.0104
1747960	0.0294	0.0429
1747979	0.0423	0
1747984	0.0395	0
1748110	0.0267	0.0261
1748118	0	0.0225
1748125	0.0462	0
1748127	0.0462	0.0112
1748128	0.0156	0.0244
1748163	0	0.0282
1748164	0	0.029
1748198	0	0.0227
