site_id	W20_D1	W21_D1	W19_D1
5759441	0	0	0.143
5759444	0.286	0.111	0.429
5759445	0	0.1	0.143
5759451	0.167	0.286	0
5759452	0.455	0.357	0.571
5759454	0.455	0.4	0.333
5759455	0	0.143	0
5759456	0	0.143	0
5759503	0.0667	0	0
5759665	0	0.0465	0
5759729	0	0	0.0435
5759731	0	0	0.0435
5759733	0	0	0.0417
5759765	0	0.0769	0
5759820	0	0.05	0
5759826	0	0	0.0345
5759878	0	0	0.0278
5759919	0.0541	0	0
5759975	0	0	0.0286
5759976	0	0	0.0282
5759977	0	0	0.0278
5760144	0.0444	0	0
5760253	0	0.0426	0
5760595	0	0	0.027
5760596	0	0	0.0256
5760608	0	0.037	0
5760637	0	0	0.0286
5760646	0	0	0.0345
5760681	0	0	0.0323
5760814	0.027	0.0192	0
5760824	0	0.0556	0
5760825	0	0	0.0408
5760827	0	0	0.0426
5760828	0	0	0.0426
5760830	0	0	0.0408
5760920	0.0556	0	0
5760974	0	0	0.0385
5761022	0	0.0345	0
5761170	0	0	0.0345
5761379	0	0	0.0286
5761381	0	0	0.0278
5761566	0	0.0426	0
5761720	0	0.0408	0
5761731	0	0	0.0455
5761733	0	0	0.0455
5761735	0	0	0.0476
5761883	0	0	0.037
5761884	0	0	0.0364
5761992	0.0185	0.0238	0
5762005	0.0222	0	0.0227
5762075	0	0	0.0488
5762078	0	0	0.0488
5762133	0.0244	0.0256	0
5762242	0.0513	0	0
5762428	0	0.0317	0
5762429	0	0.0308	0
5762430	0	0.0317	0
5762484	0.0333	0	0
5762485	0.0328	0	0
5762631	0.0476	0	0
5762702	0	0.0385	0
5762854	0.0345	0	0
5763025	0.0385	0	0
5763034	0	0.0286	0
5763041	0	0.0278	0
5763070	0	0.0541	0
5763153	0	0	0.0435
5763234	0	0.0303	0.0213
5763444	0.0408	0	0
5763445	0.0408	0	0
5763516	0.0392	0	0
5763594	0.0408	0	0
5763595	0.04	0	0
5763729	0	0.0435	0
5763928	0	0.0345	0
5763943	0	0	0.0286
5763965	0	0.027	0
5763966	0.0278	0	0
5763978	0	0	0.0476
5764014	0	0.0286	0
5764130	0	0.0465	0
5764133	0.0667	0	0
5764189	0	0.0435	0
5764241	0	0	0.0455
5764244	0.0323	0	0
5764265	0	0.0238	0
5764281	0	0	0.0357
5764282	0	0	0.0385
5764345	0.0476	0	0
5764485	0.0625	0	0
5764604	0.0476	0	0
5764605	0.05	0	0
5764607	0	0	0.0256
5764608	0	0	0.0256
5764619	0.0417	0	0
5764623	0.04	0	0
5764624	0.0417	0	0
5764625	0.04	0	0
5764628	0.04	0	0
5764631	0.0385	0	0.025
5764651	0.0417	0	0
5764656	0.0476	0	0
5764657	0.04	0	0
5764663	0.037	0	0
5764679	0	0	0.0256
5764692	0.027	0	0.0263
5764705	0	0	0.0571
5764748	0.0312	0	0
5764820	0	0.027	0.0204
5764854	0.0435	0	0
5764855	0	0	0.0392
5764962	0.0426	0	0
5765150	0.02	0.0233	0
5765204	0.0196	0.0208	0
5765305	0	0.0417	0
5765409	0	0	0.0417
5765472	0	0.0179	0.0182
5765475	0.0286	0.0175	0
5765609	0	0	0.0488
5765632	0	0.0345	0
5765637	0	0	0.025
5765665	0.0333	0	0
5765682	0.0417	0	0
5765692	0	0.0588	0
5765693	0	0.0526	0
5765694	0	0.0526	0
5765695	0	0	0.0227
5765697	0	0.0455	0
5765699	0	0.0455	0
5765723	0	0	0.0213
5765815	0	0.0323	0
5765834	0	0	0.025
5765865	0	0	0.0244
5765874	0	0.04	0
5765895	0	0	0.0256
5765914	0	0.0417	0
5766039	0.0351	0	0
5766081	0.0208	0.0345	0
5766132	0	0	0.0465
5766322	0	0	0.0435
5766521	0.0455	0	0
5766606	0	0.05	0
5766625	0	0.0465	0
5766676	0	0	0.04
5766775	0	0.0526	0
5766776	0	0.0526	0
5766834	0.0294	0	0
5766876	0	0.0455	0
5766913	0	0.0385	0
5766914	0	0.037	0
5766920	0	0.0385	0
5766921	0	0.0385	0
5766922	0	0.04	0
5766925	0.037	0	0
5766927	0.037	0	0
5766958	0	0.037	0
5766960	0	0.0385	0
5767017	0.0333	0	0
5767037	0	0	0.0556
5767076	0	0.037	0
5767106	0	0.0303	0
5767113	0	0	0.0312
5767135	0	0.0333	0
5767138	0	0	0.0385
5767146	0	0	0.04
5767154	0.0667	0	0
5767164	0	0	0.0435
5767166	0	0	0.0417
5767169	0	0.0769	0
5767177	0	0	0.0435
5767180	0	0	0.0417
5767196	0	0	0.0435
5767201	0	0	0.0417
5767217	0	0	0.037
5767231	0.0588	0	0
5767241	0	0	0.0303
5767244	0	0	0.0645
5767301	0	0	0.0357
5767338	0	0.0333	0
5767346	0	0	0.0244
5767347	0	0.0357	0
5767395	0	0	0.0345
5767401	0	0	0.0667
5767432	0	0.04	0
5767454	0	0	0.0312
5767470	0	0.0385	0
5767483	0	0.0645	0
5767557	0.0345	0	0
5767565	0	0	0.0323
5767568	0.0303	0	0
5767586	0.037	0	0
5767592	0.0345	0	0
5767619	0.037	0	0
5767621	0.0385	0	0
5767732	0	0.0233	0
5767735	0	0.0222	0
5767755	0	0	0.0417
5767833	0	0.0227	0
5767853	0	0	0.0588
5767894	0	0.0278	0
5767906	0	0.027	0
5767934	0.0294	0	0
5767971	0	0.0263	0
5767986	0	0.0278	0
5767987	0	0.05	0
5767988	0	0.0541	0
5767989	0	0.0513	0
5767993	0	0.0256	0
5768000	0	0	0.04
5768001	0	0	0.0417
5768003	0	0	0.0435
5768004	0	0	0.0417
5768296	0	0	0.0625
5768304	0	0.0217	0
5768390	0	0.0357	0
5768489	0	0	0.0682
5768521	0.0328	0	0
5768546	0	0	0.0667
5768593	0.0323	0	0
5768861	0.0278	0	0
5768940	0.029	0	0
5768972	0	0.0317	0
5768980	0	0	0.037
5769058	0	0	0.0345
5769246	0.0192	0	0.0227
5769278	0.0377	0	0
5769384	0	0.0625	0
5769631	0.0435	0	0
5769632	0.0435	0	0
5769633	0.0426	0	0
5769634	0.0435	0	0
5769727	0	0.0345	0
5769761	0.02	0	0.0208
5769767	0.0426	0	0
5769781	0.0385	0	0
5769782	0.0392	0	0
5769784	0.0377	0	0
5769792	0	0.0364	0
5769971	0.0465	0	0
5770098	0.0606	0	0
5770350	0	0	0.0571
5770705	0.0294	0	0
5770778	0	0	0.0357
5770779	0	0	0.0476
5770817	0	0.0345	0
5771022	0.0465	0	0
5771079	0.0426	0	0
5771094	0.0444	0	0
5771128	0	0	0.0377
5771137	0.0213	0	0.0182
5771173	0	0.0455	0
5771205	0	0	0.0455
5771218	0.0435	0	0
5771251	0.0455	0	0
5771303	0.0364	0	0
5771309	0	0.0357	0
5771660	0	0.0476	0
5771689	0	0.0408	0
5771697	0.0274	0	0
5771748	0.0267	0	0
5771828	0.0465	0	0
5772139	0.0417	0	0
5772141	0.0408	0	0
5772355	0	0	0.0426
5772543	0.0256	0	0
5772544	0.0263	0	0
5772610	0	0	0.0357
5772613	0.037	0	0
5772615	0	0.027	0
5772619	0	0.025	0
5772721	0.0364	0	0
5772786	0.0408	0	0
5772826	0	0	0.0714
5772827	0	0	0.0714
5772877	0	0	0.0339
5772930	0.0208	0	0.0164
5772972	0	0	0.0333
5772973	0	0	0.0536
5772974	0	0	0.0536
5772975	0	0	0.0536
5772976	0	0	0.0526
5772996	0	0	0.0392
5773003	0	0.0488	0
5773195	0.027	0.0172	0
5773378	0	0	0.0351
5773384	0	0.029	0
5773385	0	0.0312	0
5773494	0	0.04	0
5773519	0	0	0.029
5773659	0	0	0.0513
5773714	0	0.0385	0
5773736	0	0.0345	0
5773743	0	0	0.0303
5773822	0	0	0.0294
5773825	0.0312	0	0
5773827	0.0357	0	0
5773842	0	0.0417	0
5773907	0.0286	0	0
5773926	0.0408	0	0
5773993	0	0.0244	0.0278
5774098	0.0308	0	0
5774154	0	0.0408	0
5774376	0.02	0.0169	0
5774672	0.0357	0	0
5774768	0.0339	0	0
5774772	0.0312	0	0
5774907	0.0167	0	0.0164
5774997	0	0	0.0645
5775008	0.0192	0.0161	0
5775029	0	0	0.069
5775060	0	0.013	0.037
5775061	0	0.0256	0
5775222	0.0328	0	0
5775349	0.0294	0	0
5775528	0	0.0789	0
5776114	0	0	0.0364
5776516	0.0333	0	0
5776558	0.0145	0	0.0167
5776906	0	0	0.05
5776907	0	0	0.0476
5777056	0	0	0.0417
5777057	0	0	0.0465
5777095	0	0.0392	0
5777097	0	0.0357	0
5777098	0	0.037	0
5777100	0	0.0364	0
5777101	0	0.0339	0
5777103	0	0.0339	0
5777118	0.0147	0	0.0204
5777159	0	0	0.0455
5777160	0	0	0.0476
5777162	0	0	0.0556
5777251	0	0.0476	0
5777252	0	0.0476	0
5777253	0	0.0465	0
5777269	0.0323	0	0
5777292	0.0385	0	0
5777308	0	0	0.105
5777309	0	0.0769	0
5777318	0	0.0714	0
5777332	0	0.154	0
5777345	0	0	0.111
5777348	0	0	0.143
5777471	0	0	1
5777473	0	0	0.143
5777474	0	0	0.143
5777478	0.625	0.625	0.333
5777479	0.375	0.375	0.583
5777480	0	0	0.0769
5777535	0	0	0.0789
5777537	0	0	0.075
5777538	0	0	0.075
5777539	0	0	0.0769
5777543	0	0	0.0732
5777544	0	0	0.075
5777633	0	0	0.0612
5777684	0	0	0.0556
5777686	0	0	0.0577
5777692	0	0	0.0545
5777693	0	0	0.0556
5777827	0	0.0465	0
5778149	0	0	0.0417
5778150	0	0	0.0417
5778243	0	0.0426	0
5778255	0.0222	0	0.0286
5778294	0	0	0.0476
5778298	0	0	0.0455
5778299	0	0	0.05
5778302	0	0	0.0465
5778354	0	0.0417	0
5778698	0	0	0.0465
5778756	0.0385	0	0
5778788	0.0385	0	0
5778871	0	0.04	0
5778890	0	0.0392	0
5779070	0	0.0364	0
5779109	0	0.0476	0
5779152	0	0	0.0513
5779261	0	0	0.027
5779286	0	0.0323	0
5779310	0	0	0.0263
5779485	0	0.0833	0
5779633	0	0.0488	0
5779634	0	0.0476	0
5779635	0	0.0476	0
5779637	0	0.0526	0
5779683	0	0.05	0
5779711	0	0	0.0541
5779713	0	0	0.0556
5779714	0	0	0.0541
5779715	0	0	0.0556
5779766	0.0217	0	0.02
5779887	0	0.0571	0
5779889	0	0.0588	0
5779890	0	0.0667	0
5779891	0	0.0588	0
5779957	0.0488	0	0
5780003	0	0	0.0435
5780041	0	0.0377	0
5780114	0	0.05	0
5780294	0	0	0.05
5780363	0.0541	0	0
5780636	0.0263	0	0
5780638	0	0.0455	0
5780640	0	0.0417	0
5780641	0.0278	0	0
5780682	0	0	0.027
5780686	0	0	0.0278
5780687	0	0	0.0294
5780998	0.0426	0	0
5781121	0	0	0.0455
5781123	0	0	0.0465
5781168	0	0.037	0
5781192	0	0	0.0417
5781396	0	0	0.04
5781473	0.04	0	0
5781701	0.0189	0.0179	0
5782124	0	0.0526	0
5782219	0	0	0.0426
5782251	0.0317	0	0
5782281	0	0.0513	0
5782401	0	0	0.0408
5782426	0	0.0435	0
5782429	0	0.0455	0
5782464	0	0	0.0392
5782636	0	0.0714	0
5782637	0	0.0741	0
5782638	0	0.069	0
5782641	0	0.0667	0
5782642	0	0.0625	0
5782731	0	0	0.0385
5782737	0	0	0.04
5782784	0	0.0351	0
5782785	0	0.0351	0
5782885	0.0333	0	0.0227
5782886	0.0323	0	0.0227
5782995	0	0	0.0444
5783033	0.0189	0	0.0189
5783193	0.0294	0	0
5783195	0.0294	0	0
5783218	0.0294	0	0
5783222	0	0	0.0323
5783237	0	0	0.0541
5783239	0	0	0.0541
5783423	0	0.0357	0
5783541	0	0.0816	0
5783573	0.0588	0	0
5783574	0.0408	0	0
5783575	0.0417	0	0
5783680	0.0294	0	0
5783701	0.0137	0.0192	0
5783723	0.0492	0.02	0
5783726	0.0323	0	0
5783784	0	0.0444	0
5783877	0.027	0	0
5783878	0.0286	0	0
5783921	0.0333	0	0
5783924	0.0333	0	0
5783929	0	0.0455	0
5783946	0	0	0.0345
5783947	0	0	0.0345
5783961	0	0.0455	0
5783963	0	0.04	0
5783969	0	0.069	0
5783979	0	0	0.0323
5783980	0	0	0.0294
5783981	0	0	0.0303
5783983	0	0.0385	0
5783984	0	0	0.0294
5783992	0	0.0312	0
5784038	0	0	0.0488
5784079	0	0	0.0833
5784085	0	0.0465	0
5784144	0.0312	0	0.0303
5784152	0.0312	0	0
5784158	0	0.0333	0
5784164	0	0	0.0312
5784189	0	0	0.027
5784209	0.0303	0	0
5784210	0.0312	0	0
5784211	0.0312	0	0
5784237	0.0417	0	0
5784280	0	0.0417	0
5784295	0	0	0.0385
5784314	0	0.0417	0
5784317	0.0278	0	0
5784319	0.0217	0	0
5784354	0.0256	0	0
5784572	0	0	0.0526
5784834	0	0	0.0455
5784842	0	0	0.0426
5784856	0	0	0.0385
5785078	0	0	0.0323
5785181	0	0.0377	0
5785221	0.0444	0	0
5785224	0.0455	0	0
5785225	0.0476	0	0
5785419	0	0	0.0364
5785451	0	0	0.04
5785577	0	0.0526	0
5785603	0.0408	0	0
5785934	0	0	0.0667
5785935	0	0	0.0455
5785939	0	0	0.0682
5786080	0	0	0.0556
5786085	0	0	0.0566
5786086	0	0	0.0556
5786278	0	0.0323	0
5786427	0	0.04	0
5786428	0	0.0408	0
5786508	0.0588	0	0
5786554	0.0278	0	0
5786595	0.0357	0	0
5786614	0	0	0.0357
5786623	0	0.0244	0
5786716	0	0.0222	0.0222
5786741	0	0	0.025
5786914	0	0	0.04
5786993	0	0.0312	0
5787060	0	0.0588	0
5787061	0	0.0541	0
5787062	0	0.0556	0
5787065	0	0.05	0
5787071	0	0	0.1
5787072	0	0	0.1
5787074	0	0	0.103
5787075	0	0	0.103
5787076	0	0	0.12
5787154	0	0.0377	0
5787155	0	0.037	0
5787156	0	0.0526	0
5787158	0	0.0577	0
5787170	0.0417	0	0
5787171	0.0426	0	0
5787177	0.0213	0.0172	0
5787199	0.0513	0	0
5787211	0	0.037	0
5787213	0	0.0312	0
5787214	0	0.0317	0
5787216	0	0.0492	0
5787220	0.05	0	0
5787222	0	0	0.0682
5787224	0	0	0.0625
5787248	0.0294	0.02	0
5787254	0	0.037	0
5787303	0	0.0517	0
5787305	0	0.0545	0
5787306	0	0.0536	0
5787308	0	0.0545	0
5787418	0.0256	0	0.0208
5787432	0	0	0.0392
5787480	0.0204	0	0.0213
5787589	0.04	0	0
5787692	0	0	0.0465
5787757	0	0.025	0
5787950	0.0244	0	0.0213
5788108	0.0476	0	0
5788109	0.0465	0	0
5788110	0.0476	0	0
5788184	0.0408	0	0
5788252	0.0345	0	0
5788260	0.0333	0	0
5788261	0.0351	0	0
5788262	0.0333	0	0
5788407	0	0	0.0345
5788580	0.0385	0	0
5788712	0.0208	0.0222	0
5788718	0.0208	0.0222	0
5788811	0	0.0222	0.0227
5788816	0.025	0	0.0233
5789059	0.025	0.0208	0
5789173	0	0.0323	0
5789310	0.121	0	0
5789438	0	0.04	0
5789568	0	0.0625	0
5789620	0.0816	0	0
5789664	0.0455	0	0
5789725	0	0.0357	0
5789779	0.0513	0	0
5789864	0	0	0.0588
5789977	0.0323	0	0.0294
5790080	0.0227	0	0
5790189	0.0263	0	0
5790191	0.0278	0	0
5790198	0	0.0323	0
5790205	0	0.0312	0
5790206	0	0.0303	0
5790207	0	0.0303	0
5790229	0	0.0323	0
5790233	0	0.0323	0
5790255	0	0	0.0476
5790375	0.0377	0	0
5790387	0	0.0465	0
5790419	0.0256	0.0238	0
5790541	0.0417	0	0
5790585	0.0444	0	0
5790680	0.0444	0	0
5790681	0.0444	0	0
5790682	0.0444	0	0
5790718	0	0	0.0465
5790725	0	0	0.0426
5790762	0	0.0385	0
5790829	0.0556	0	0
5790830	0.0571	0	0
5790832	0.0588	0	0
5790834	0.0645	0	0
5790846	0	0	0.145
5790932	0	0	0.0426
5790991	0.0435	0	0
5791141	0.0513	0	0
5791249	0	0.0263	0
5791268	0.0385	0	0
5791287	0.0345	0	0
5791302	0	0	0.0312
5791305	0	0	0.0312
5791315	0.0333	0	0
5791325	0.0303	0	0
5791346	0	0.0345	0.025
5791563	0	0.04	0
5791603	0	0.0588	0
5791664	0.111	0	0
5791665	0.103	0	0
5791682	0	0.0556	0
5792403	0	0	0.0545
5792404	0	0	0.0577
5792407	0	0	0.04
5792562	0.0513	0.0256	0
5792565	0.027	0.0294	0
5792567	0.0513	0	0
5792686	0	0.0488	0
5792706	0.0357	0	0
5792709	0.0364	0.0256	0
5792711	0.0377	0.0256	0
5792727	0	0.0556	0
5792823	0	0.0976	0.0392
5792852	0	0.0377	0
5793065	0	0	0.0541
5793260	0	0.0241	0
5793458	0	0	0.04
5793586	0	0.075	0
5793588	0	0.0476	0
5793590	0	0.0714	0
5793733	0	0.0455	0
5793735	0	0.0541	0
5793738	0	0.0488	0
5793739	0	0.0455	0
5793818	0	0.0435	0
5793934	0.0426	0	0
5794067	0.0513	0	0
5794090	0.0426	0	0
5794163	0	0.0426	0
5794218	0	0	0.0328
5794236	0.0204	0	0.0189
5794324	0.0385	0	0
5794325	0.0385	0	0
5794333	0.0435	0	0
5794441	0	0.0286	0
5794892	0.0303	0.0256	0
5794922	0.05	0	0
5795069	0.0351	0	0
5795071	0.0339	0	0
5795072	0.0345	0	0
5795112	0	0	0.0345
5795115	0.0208	0	0.0179
5795258	0	0	0.0588
5795264	0	0	0.0513
5795377	0.0556	0	0
5795414	0.0345	0	0
5795439	0	0.0417	0
5795441	0	0	0.0333
5795493	0	0.0294	0
5795494	0	0.0323	0
5795495	0	0.0303	0
5795499	0	0.0312	0
5795617	0	0	0.0444
5795648	0	0	0.0278
5795649	0	0	0.027
5795653	0.0333	0	0
5795670	0	0	0.0488
5795730	0.0556	0	0
5796113	0	0.04	0.0208
5796152	0.0541	0	0
5796302	0	0.0385	0
5796365	0	0	0.0435
5796825	0	0.0588	0
5796826	0	0.0294	0
5796827	0	0.0333	0
5796840	0.0244	0	0
5796987	0	0.0217	0.0213
5796988	0	0.0408	0
5797105	0.0154	0.0294	0
5797190	0	0	0.0465
5797193	0	0	0.0435
5797194	0	0	0.0465
5797195	0	0	0.0465
5797196	0	0	0.0426
5797199	0.037	0	0
5797297	0	0.0476	0
5797342	0	0	0.0444
5797343	0	0	0.0444
5797344	0	0	0.0444
5797690	0	0.0222	0.0244
5797851	0	0	0.0364
5798144	0	0	0.0577
5798235	0	0.0513	0.0233
5798294	0	0.0385	0
5798466	0.02	0	0.0238
5798468	0.0189	0	0.0244
5798521	0	0.0465	0
5798545	0.0364	0.0175	0
5798546	0.0364	0.0182	0
5798591	0	0.0488	0
5798613	0.0278	0	0.0256
5798614	0.027	0	0.025
5798615	0.027	0	0.0256
5798661	0	0	0.0541
5798737	0	0.037	0
5798739	0	0.0357	0
5798740	0	0.0357	0
5798751	0	0.0385	0
5798810	0	0	0.04
5798843	0	0	0.0364
5799068	0.0179	0	0.02
5799078	0.02	0	0.0244
5799351	0.0333	0	0
5799476	0	0	0.0526
5799608	0.0435	0	0
5799855	0	0.0392	0
5800050	0	0	0.0417
5800099	0	0	0.0417
5800132	0.0556	0	0
5800515	0	0.0417	0
5800525	0	0	0.05
5800729	0.0488	0	0
5800752	0	0	0.0465
5800753	0	0	0.0476
5800754	0	0.0233	0.0455
5800756	0	0.0233	0.0233
5800775	0	0	0.0426
5800837	0	0	0.05
5800921	0	0	0.0645
5800983	0.0312	0	0
5801051	0.0526	0	0
5801096	0	0.027	0.0278
5801203	0	0	0.069
5801210	0.0345	0	0
5801246	0	0.0147	0.0263
5801252	0	0	0.0588
5801424	0	0	0.0364
5801571	0.0189	0	0.0345
5801661	0	0.0417	0
5801725	0	0	0.0667
5802029	0	0.0526	0
5802137	0.0357	0	0
5802189	0	0.0312	0
5802198	0.0303	0	0
5802302	0.0278	0	0
5802418	0	0	0.0588
5802419	0	0	0.0588
5802428	0.0455	0	0
5803000	0.0612	0	0
5803001	0.0625	0	0
5803002	0.0612	0	0
5803026	0.0435	0	0
5803078	0	0.0526	0
5803132	0.0364	0	0
5803135	0.0385	0	0
5803136	0.0364	0	0
5803138	0.0392	0	0
5803292	0.0426	0	0
5803365	0.0517	0	0.037
5803496	0.029	0	0
5803515	0.0462	0	0.026
5803572	0.0323	0	0
5803593	0	0.0169	0.0154
5803645	0	0	0.04
5803850	0	0.0308	0
5803901	0	0.0308	0
5803937	0	0.0444	0
5804115	0.0339	0	0
5804222	0	0	0.0385
5804256	0.0465	0	0
5804257	0.0476	0	0
5804512	0.0526	0	0
5804574	0.0435	0	0
5804649	0.0196	0.0196	0
5804689	0	0	0.0678
5805002	0.0233	0	0.0213
5805144	0.0227	0	0.0213
5805145	0.0227	0	0.0213
5805180	0.0256	0	0
5805193	0.0294	0	0
5805195	0.0286	0	0
5805617	0	0.0256	0
5805622	0	0.025	0
5805624	0.04	0	0
5805625	0	0.0263	0
5805639	0.0357	0	0
5805673	0.0303	0	0
5805798	0	0.0323	0
5805803	0	0	0.0385
5805816	0	0	0.037
5805817	0	0	0.037
5805821	0	0	0.0278
5805822	0	0	0.0286
5805823	0	0	0.0294
5805824	0	0	0.0286
5805826	0	0	0.0571
5805833	0.0476	0	0
5805844	0	0.0357	0
5805848	0.05	0	0
5805882	0	0.0417	0
5805950	0	0	0.0227
5805951	0	0	0.0227
5805952	0	0	0.0244
5805966	0	0	0.0233
5805967	0	0	0.0238
5805975	0	0.037	0
5806005	0.0476	0	0
5806032	0.0417	0	0
5806052	0	0	0.0417
5806054	0.0385	0	0
5806058	0	0.0357	0
5806062	0	0	0.0357
5806066	0	0	0.0312
5806068	0	0	0.0312
5806069	0	0	0.0333
5806073	0.0323	0	0.0312
5806211	0	0	0.0238
5806230	0	0	0.0303
5806241	0.04	0	0
5806244	0.0385	0	0
5806245	0.04	0	0
5806314	0	0	0.0351
5806388	0	0	0.0377
5806392	0	0.037	0.0185
5806466	0.0476	0	0
5806607	0	0	0.0323
5806615	0	0	0.0294
5806638	0	0.025	0
5806681	0	0	0.0333
5806691	0	0.025	0
5806699	0	0.025	0
5806707	0	0	0.0345
5806709	0	0	0.037
5806729	0	0	0.05
5806761	0	0.0233	0
5806762	0	0.0227	0
5806764	0	0.0233	0
5806766	0	0.0238	0
5806802	0	0.0278	0
5806804	0.0323	0	0
5806842	0.0385	0	0
5806851	0	0.05	0
5806910	0.0294	0	0.0303
5807057	0.0286	0	0
5807058	0.0286	0	0
5807059	0.0286	0	0
5807060	0.027	0	0
5807061	0	0.0323	0
5807066	0	0.0345	0
5807068	0	0.0357	0
5807069	0	0.037	0
5807085	0	0	0.0294
5807108	0	0.04	0
5807119	0	0	0.0303
5807133	0	0.0455	0
5807135	0	0.04	0
5807316	0	0.025	0
5807325	0.027	0	0
5807371	0	0.0345	0
5807392	0.0345	0	0
5807490	0	0.05	0
5807552	0.0488	0	0
5807702	0.05	0	0
5807940	0.0392	0	0
5807989	0	0	0.0465
5808452	0	0	0.0426
5808485	0	0	0.0571
5808496	0	0.0476	0
5808557	0	0.0357	0
5808568	0.037	0	0
5808578	0.0357	0.037	0
5808584	0	0.0588	0
5808585	0	0.0667	0
5808715	0.0588	0	0
5808734	0	0.0377	0
5808799	0.0417	0.0238	0
5808889	0	0	0.0435
5808993	0	0	0.0263
5808994	0	0	0.0263
5809397	0	0	0.0392
5809701	0.0256	0	0.0217
5809744	0.0312	0	0
5809767	0	0.0345	0
5809769	0.0333	0	0
5809779	0.0312	0	0
5809805	0	0.0294	0
5809837	0	0	0.0303
5810007	0.0312	0	0
5810045	0	0	0.0385
5810102	0	0	0.0385
5810107	0.0357	0	0
5810113	0	0.0333	0
5810128	0	0.0294	0
5810134	0	0.0286	0
5810141	0	0.0294	0
5810147	0	0.0303	0
5810176	0	0.0323	0
5810181	0.0435	0	0
5810220	0.0645	0	0
5810230	0	0.0345	0
5810231	0	0.0323	0
5810233	0	0.037	0
5810242	0	0	0.0323
5810247	0	0	0.0357
5810288	0	0	0.0278
5810307	0.0312	0	0
5810400	0	0.0294	0
5810401	0	0.0303	0
5810402	0	0.0294	0.0256
5810525	0	0.04	0
5810565	0	0	0.0385
5810828	0	0.0488	0
5810834	0	0.0455	0.0196
5810963	0	0	0.0893
5811139	0	0	0.0488
5811142	0	0	0.0465
5811284	0	0	0.0444
5811286	0	0	0.0426
5811346	0.0732	0	0
5811381	0.0244	0	0
5811382	0.0488	0	0
5811386	0.0476	0	0
5811537	0.0317	0	0
5811589	0.0333	0	0
5811590	0.0312	0	0
5811591	0.0339	0	0
5811597	0.0328	0	0
5811677	0.0189	0	0.0227
5811733	0.0476	0	0
5811736	0.0488	0	0
5811737	0.0488	0	0
5811738	0.0465	0	0
5811739	0.0476	0	0
5811740	0.05	0	0
5811742	0.0513	0	0
5811743	0.0513	0	0
5811773	0.0294	0	0
5811946	0	0	0.0513
5812081	0.0938	0	0
5812276	0.0417	0	0
5812510	0	0.0392	0
5812601	0	0	0.0278
5812856	0.0213	0.0244	0
5813112	0.0222	0.0278	0
5813121	0.0833	0	0
5813122	0.0811	0	0
5813123	0.0769	0	0
5813124	0.075	0	0
5813328	0.04	0	0
5813405	0	0	0.0435
5813455	0.0244	0.0222	0
5813490	0	0.0435	0
5813641	0	0.0317	0
5813643	0	0.0312	0
5813676	0.0488	0	0
5813700	0.0556	0	0
5813733	0.0476	0	0
5813827	0.0455	0	0
5813829	0.0455	0	0
5813834	0.0244	0.0286	0
5814061	0	0	0.0426
5814068	0.0513	0	0
5814072	0.0444	0	0
5814073	0.0444	0	0
5814165	0	0.0208	0.025
5814184	0.0182	0	0.025
5814221	0	0	0.0645
5814229	0	0.0625	0
5814332	0	0	0.05
5814662	0.0476	0	0
5814704	0.0444	0	0
5814725	0	0	0.0339
5814795	0.027	0.0159	0
5814932	0	0	0.0345
5815219	0	0	0.0323
5815220	0	0	0.0345
5815221	0	0	0.0323
5815248	0	0	0.0476
5815254	0.0213	0	0.0169
5815447	0.0333	0	0
5815450	0.0333	0	0
5815454	0.0345	0	0
5815729	0	0.037	0
5815731	0	0.0385	0
5815755	0	0	0.0444
5815766	0	0.0769	0
5815804	0.0488	0	0
5815879	0	0.037	0
5816144	0	0	0.0444
5816270	0	0.04	0
5816272	0	0.0392	0
5816293	0	0	0.0377
5816439	0.0238	0.0208	0
5816441	0.0233	0.0217	0
5816442	0	0.0417	0
5816444	0.0244	0.0217	0
5816533	0.0455	0	0
5816563	0	0	0.0299
5816587	0.027	0.0179	0
5816590	0.0286	0.0182	0
5816641	0	0.0435	0
5816642	0.0263	0.02	0
5816655	0.0238	0.0204	0
5816882	0.0417	0	0
5816913	0.0488	0	0
5816988	0	0.0526	0
5817137	0	0	0.0526
5817138	0	0	0.0465
5817178	0	0.0357	0
5817285	0	0	0.0465
5817286	0	0	0.0513
5817288	0	0	0.05
5817380	0	0.0606	0
5817386	0.0135	0	0.02
5817387	0.0263	0	0.0192
5817388	0.039	0	0.0208
5817401	0.0123	0	0.0182
5817406	0	0	0.0364
5817524	0.0152	0.0263	0
5817537	0.0333	0	0.0294
5817538	0.0323	0	0.0294
5817570	0	0	0.0612
5817572	0	0	0.0682
5817721	0	0	0.0698
5817722	0	0	0.0682
5817723	0	0	0.0682
5818094	0	0.0488	0
5818096	0	0	0.0444
5818180	0	0	0.05
5818203	0	0.0357	0
5818284	0	0.0278	0.0294
5818316	0	0.025	0
5818317	0	0.0244	0
5818321	0	0.0238	0
5818325	0	0.027	0
5818329	0	0	0.0333
5818331	0	0.0303	0
5818558	0.0526	0	0
5818559	0.0541	0	0
5818590	0	0	0.0625
5818702	0.0364	0	0
5818704	0.0339	0	0
5818705	0.0351	0	0
5818706	0.0328	0	0
5818707	0.0333	0	0
5819169	0.0189	0.0213	0
5819180	0	0	0.0476
5819210	0.0455	0	0
5819496	0.0488	0	0
