site_id	W20_D1	W21_D1	W19_D1
5672300	38	41	47
5672410	41	24	39
5672422	41	26	43
5672430	43	29	47
5672661	45	51	43
5672780	40	39	32
5672783	36	44	28
5672784	37	44	28
5672786	37	44	27
5672795	32	41	26
5672855	42	58	35
5672857	38	56	32
5672858	35	58	32
5673003	33	44	51
5673005	34	49	49
5673069	37	41	55
5673121	30	44	36
5673152	33	36	28
5673157	33	35	28
5673171	36	44	39
5673175	40	48	38
5673176	41	47	41
5673302	40	50	59
5673303	39	49	59
5673305	35	50	56
5673318	45	48	55
5673320	43	47	54
5673323	45	47	55
5673326	36	46	51
5673533	49	45	46
5673691	50	39	44
5673702	47	39	42
5673742	51	42	36
5673879	47	29	37
5673880	47	30	37
5673882	48	28	37
5673884	47	29	35
5673926	37	36	39
5673928	38	36	37
5673929	37	36	38
5673947	30	30	38
5674024	35	34	31
5674049	34	35	35
5674267	39	49	34
5674324	27	42	29
5674365	30	35	40
5674633	22	34	42
5674635	22	35	43
5674903	29	38	43
5675004	30	58	43
5675129	34	59	55
5675130	34	57	57
5675131	35	55	59
5675132	34	49	55
5675224	31	31	36
5675229	26	32	31
5675274	28	38	29
5675276	28	37	30
5675322	25	36	28
5675326	25	36	29
5675327	24	37	29
5675330	25	36	25
5675379	25	38	23
5675391	26	31	21
5675409	25	32	22
5675411	24	34	21
5675413	26	34	26
5675422	23	28	25
5675441	28	28	29
5675443	27	30	28
5675447	26	28	26
5675458	28	27	29
5675489	33	31	35
5675491	31	29	40
5675496	29	30	38
5675498	29	31	37
5675508	32	28	35
5675528	32	36	44
5675551	40	33	42
5675554	39	35	44
5675555	39	39	46
5675558	39	39	42
5675573	34	40	45
5675718	39	45	36
5675954	50	33	52
5675980	44	37	47
5676020	39	40	38
5676021	39	39	39
5676179	35	24	41
5676180	34	24	39
5676185	31	23	40
5676209	31	25	43
5676266	32	21	43
5676314	30	26	37
5676723	31	37	26
5676737	32	34	25
5676738	31	34	26
5676745	31	33	23
5676746	32	31	21
5676775	24	32	28
5676818	23	30	37
5676821	25	31	36
5676839	21	35	34
5676888	26	35	38
5676893	24	33	37
5676894	25	30	36
5676896	23	31	39
5676900	24	32	37
5676921	28	33	32
5676936	26	32	34
5676939	28	31	35
5676945	33	29	38
5676946	32	28	36
5676947	29	24	38
5676948	33	28	38
5677090	50	56	45
5677091	51	55	43
5677123	37	44	37
5677241	34	35	44
5677243	33	36	42
5677307	32	39	48
5677310	33	39	48
5677372	25	33	40
5677490	45	37	30
5677535	38	28	32
5677546	33	29	28
5677648	38	36	56
5677889	42	44	51
5677898	40	37	46
5677998	44	31	44
5678102	43	39	41
5678103	41	39	43
5678106	44	37	43
5678119	52	47	54
5678252	47	33	36
5678253	47	33	36
5678256	45	38	38
5678257	49	37	40
5678259	50	41	41
5678273	43	37	31
5678477	25	37	36
5678914	42	40	65
5679062	43	49	45
5679339	45	49	45
5679340	45	47	42
5679434	31	42	28
5679447	30	37	33
5679488	27	35	35
5679522	40	42	49
5679637	37	42	39
5679740	49	50	30
5679782	44	57	31
5679844	35	50	37
5679845	35	48	34
5679846	35	48	34
5680091	44	42	33
5680219	42	40	37
5680257	44	47	43
5680262	44	46	42
5680367	74	54	59
5680370	71	53	64
5680372	73	52	60
5680373	70	51	54
5680401	71	52	58
5680407	72	53	54
5680626	55	64	51
5680776	63	46	57
5680777	66	43	54
5680804	63	44	51
5680872	64	61	59
5681083	40	36	52
5681092	42	39	55
5681121	52	43	60
5681127	49	39	56
5681163	60	45	60
5681543	42	38	53
5681546	42	43	56
5681547	44	45	57
5681548	46	41	53
5681550	47	46	56
5681551	46	38	51
5681697	50	60	46
5681699	49	61	46
5681700	53	61	46
5681701	49	56	42
5681708	43	52	42
5681736	44	63	44
5681943	37	34	39
5681944	35	33	38
5681998	26	34	36
5682019	26	30	40
5682025	30	31	39
5682092	39	38	38
5682093	44	42	39
5682251	45	38	42
5682578	48	41	39
5682635	52	43	39
5682651	55	48	46
5682781	56	49	65
5682854	44	47	55
5682874	48	48	65
5682888	52	53	62
5682906	66	63	64
5682931	57	59	60
5683031	54	67	67
5683074	41	62	64
5683086	38	62	59
5683145	40	60	66
5683310	39	52	44
5683459	39	34	48
5683462	39	35	48
5683673	31	19	35
5683675	27	18	36
5683704	21	21	33
5683757	13	26	37
5683779	16	28	39
5683784	16	27	38
5683788	18	32	38
5683806	18	37	39
5683808	20	36	38
5683832	22	41	38
5684191	38	27	35
5684305	56	59	55
5684306	54	61	53
5684308	54	61	56
5684339	57	67	60
5684404	55	52	56
5684770	46	49	44
5684903	49	32	54
5684928	44	27	55
5684930	43	24	53
5684970	52	31	55
5684977	52	29	60
5685004	52	28	53
5685077	54	35	49
5685227	57	35	30
5685401	49	39	44
5685406	48	44	42
5686003	75	43	52
5686147	64	34	55
5686622	29	40	31
5686623	29	40	29
5686632	29	37	33
5686651	30	30	38
5686675	20	33	38
5686695	20	31	40
5686764	30	42	57
5686810	34	58	63
5686822	35	59	66
5687020	13	30	38
5687221	44	53	54
5687371	44	38	40
5687372	46	35	39
5687439	29	29	35
5687441	28	33	37
5687445	27	33	40
5687532	42	45	41
5687661	45	39	36
5687751	49	39	43
5687976	32	42	48
5688028	23	37	36
5688288	51	35	40
5688329	55	45	47
5688435	49	40	23
5688436	48	40	23
5688456	43	34	27
5688460	39	32	28
5688461	40	33	27
5688479	40	36	29
5688480	41	36	31
5688481	40	36	31
5688482	40	36	30
5688484	41	39	32
5688485	42	37	31
5688486	43	38	29
5688660	53	43	41
5688666	55	40	40
5688726	54	41	39
5688731	54	35	38
5688917	45	52	46
5688932	47	49	45
5688985	49	52	52
5689137	40	54	43
5689150	36	46	45
5689161	40	56	47
5689446	35	45	59
5689595	66	52	66
5689620	59	52	63
5689701	49	55	47
5689707	50	58	47
5689854	60	56	49
5689870	62	63	52
5689874	59	66	51
5690006	51	52	34
5690046	48	64	38
5690072	49	63	45
5690081	48	63	45
5690156	43	58	48
5690157	47	64	49
5690299	38	56	37
5690300	38	51	40
5690388	19	37	41
5690423	33	43	45
5690447	40	38	40
5690451	37	33	38
5690463	38	31	44
5690500	47	36	49
5690504	47	34	46
5690632	56	54	45
5690652	54	56	43
5690653	55	55	44
5690664	51	53	40
5690732	40	43	34
5690817	50	36	24
5691058	53	45	57
5691126	51	48	52
5691139	58	50	53
5691141	57	45	52
5691292	40	35	49
5691294	39	36	50
5691377	55	55	51
5691572	45	38	73
5691574	46	37	71
5691719	50	38	61
5691723	45	40	60
5691724	44	42	62
5691725	45	41	62
5691873	62	45	37
5691876	62	46	38
5692116	57	52	39
5692138	50	49	33
5692140	58	60	37
5692160	49	56	40
5692193	51	39	50
5692318	54	38	49
5692483	29	28	38
5692510	33	36	40
5692518	41	44	49
5692568	47	38	46
5692656	54	40	34
5692694	50	37	28
5692724	53	32	26
5692808	47	53	41
5692847	54	55	44
5692851	55	50	45
5692989	48	38	45
5692996	42	42	44
5693002	42	45	46
5693003	39	45	46
5693004	41	45	44
5693005	42	45	41
5693050	35	35	37
5693062	37	35	39
5693115	40	30	33
5693116	41	30	35
5693118	39	32	37
5693306	44	44	39
5693329	39	43	41
5693330	36	42	40
5693478	46	46	42
5693479	48	46	43
5693494	46	41	44
5693496	49	43	43
5693508	61	49	55
5693577	66	46	44
5693642	73	46	49
5693648	71	46	52
5693680	63	43	45
5693828	37	47	33
5693829	37	46	36
5693830	33	35	30
5693870	30	36	29
5694236	36	33	30
5694246	41	39	34
5694336	48	52	39
5694418	55	56	43
5694423	52	57	41
5694549	59	40	49
5694550	57	40	44
5694551	59	41	47
5694620	65	43	51
5694775	59	45	59
5694781	61	49	61
5694958	50	62	65
5695158	54	68	52
5695361	55	62	47
5695558	55	49	46
5695705	37	28	37
5695881	37	39	47
5695982	48	51	43
5696090	47	54	38
5696256	39	48	42
5696365	51	46	66
5696397	44	46	68
5696404	45	50	68
5696418	45	43	69
5696474	53	66	71
5696489	47	58	66
5696703	63	42	51
5696784	52	35	52
5697089	42	40	37
5697090	42	38	37
5697094	47	39	31
5697133	53	32	53
5697199	57	28	51
5697234	55	39	52
5697244	59	47	54
5697247	57	43	48
5697248	54	45	43
5697303	53	53	44
5697304	49	49	43
5697404	51	45	58
5697453	38	47	46
5697454	42	47	48
5697504	47	48	55
5697554	47	36	66
5697981	46	49	54
5697984	45	47	54
5697987	41	46	54
5697989	41	47	52
5698013	60	47	50
5698020	62	54	54
5698168	40	42	56
5698171	42	43	58
5698258	60	50	65
5698324	59	48	51
5698407	51	49	49
5698408	49	49	49
5698460	44	48	47
5698558	49	35	37
5698584	66	37	46
5698585	66	36	44
5698588	67	37	44
5698589	64	34	42
5698643	71	42	44
5698653	70	48	43
5698721	57	52	43
5698732	54	46	44
5698734	50	47	40
5698735	51	47	42
5698737	50	47	41
5698739	49	48	41
5698769	43	42	42
5698878	45	41	48
5699011	34	36	32
5699013	35	35	30
5699016	33	30	30
5699018	29	32	29
5699052	30	38	31
5699216	35	34	25
5699285	44	39	31
5699287	44	39	32
5699317	47	34	35
5699515	63	44	33
5699820	44	50	42
5699855	58	68	50
5699932	72	62	48
5700030	65	29	40
5700106	49	40	45
5700187	35	53	36
5700188	35	48	35
5700376	49	43	48
5700467	48	37	42
5700517	34	32	28
5700561	36	35	25
5700665	36	37	24
5700708	32	35	28
5700712	36	34	26
5700802	32	36	25
5700861	42	49	25
5700862	46	47	27
5700876	34	41	24
5700916	34	39	26
5700919	33	36	27
5700967	32	50	31
5701516	45	52	37
5701795	63	45	45
5702186	66	42	57
5702270	58	38	44
5702336	59	46	52
5702337	56	38	51
5702395	43	58	46
5702527	41	42	49
5702561	46	62	51
5702946	55	71	40
5703018	50	67	51
5703139	50	58	51
5703287	42	55	41
5703442	54	65	39
5703484	47	51	32
5703509	52	56	34
5703555	40	50	36
5703590	46	45	34
5703592	48	45	36
5703593	50	47	36
5703858	46	58	42
5703996	44	69	41
5703997	43	68	35
5704029	47	62	35
5704069	50	60	32
5704111	49	58	41
5704146	48	54	45
5704147	48	55	46
5704279	48	52	44
5704396	28	44	55
5704479	38	51	50
5704627	40	40	32
5704806	24	39	35
5704807	23	40	36
5704820	24	36	31
5704821	24	39	32
5704836	21	36	34
5704891	46	38	42
5704914	42	27	38
5705022	45	51	45
5705089	42	55	41
5705163	50	71	57
5705165	48	66	56
5705167	47	70	57
5705169	45	68	54
5705260	46	56	56
5705596	54	39	37
5705598	52	42	38
5705969	35	43	43
5706039	54	48	43
5706186	59	57	47
5706196	65	61	55
5706265	43	44	52
5706336	53	54	56
5706357	51	48	42
5706362	53	51	43
5706382	61	58	59
5706415	67	51	59
5706416	69	58	60
5706419	68	53	59
5706558	80	56	63
5706569	80	56	70
5706760	65	56	61
5706865	61	51	61
5706898	40	40	47
5707021	41	44	41
5707282	43	36	50
5707300	52	39	52
5707563	42	47	36
5707617	40	60	37
5707713	53	62	47
5707847	56	47	50
5707978	57	50	54
5707979	55	48	54
5707998	45	48	51
5708084	47	46	58
5708087	47	43	56
5708088	50	46	58
5708117	53	40	63
5708126	51	35	59
5708130	50	36	56
5708131	51	35	53
5708224	54	38	45
5708225	52	36	46
5708234	49	34	44
5708238	50	40	43
5708239	55	40	45
5708609	43	48	37
5708913	56	36	40
5709004	63	35	44
5709143	44	34	44
5709252	55	36	45
5709439	37	52	38
5709465	50	52	38
5709480	57	45	44
5709558	60	42	44
5709611	56	41	47
5709669	45	42	46
5709845	35	30	37
5709871	32	35	33
5709874	33	34	32
5709875	32	33	31
5709876	32	35	31
5709884	32	31	33
5709898	28	32	30
5710032	43	62	52
5710033	43	61	54
5710034	44	60	48
5710035	43	59	51
5710037	42	62	54
5710120	40	48	56
5710122	41	56	59
5710169	43	52	50
5710332	39	37	50
5710419	55	40	51
5710590	56	48	43
5710966	51	68	68
5710971	50	59	68
5711045	57	56	65
5711048	57	54	62
5711050	56	57	62
5711067	53	57	60
5711203	46	53	59
5711404	43	60	64
5711406	45	59	64
5711410	43	52	60
5711558	48	51	34
5711590	43	45	40
5711594	41	46	45
5711595	43	48	45
5711598	45	49	45
5711741	39	77	53
5711743	43	78	52
5711746	40	76	47
5711747	41	71	49
5712593	53	26	48
5712701	59	42	43
5712788	41	34	43
5713050	45	46	52
5713051	49	51	53
5713187	46	43	50
5713201	44	42	41
5713254	45	48	42
5713267	40	44	42
5713286	47	48	40
5713335	38	48	45
5713465	44	45	48
5713542	42	34	48
5713544	41	36	52
5713546	40	37	54
5713673	39	59	51
5713734	31	56	48
5713737	29	58	49
5713902	42	30	55
5713936	38	34	63
5713989	40	34	69
5714072	39	31	53
5714117	40	24	46
5714194	38	35	50
5714197	37	33	51
5714199	33	34	50
5714213	31	33	51
5714495	34	31	47
5714561	46	50	40
5714567	45	49	43
5714674	48	45	38
5714720	52	37	36
5714724	51	37	38
5714850	34	39	36
5714955	46	31	49
5714960	50	34	53
5715056	59	39	35
5715070	64	45	36
5715103	56	35	38
5715104	56	36	38
5715105	58	40	41
5715108	61	39	40
5715336	44	35	41
5715443	35	33	34
5715447	33	31	34
5715456	35	28	37
5715666	54	44	47
5715677	49	48	50
5715685	52	48	51
5715816	50	40	47
5715852	58	40	51
5715853	54	42	57
5716011	39	48	39
5716128	47	44	49
5716326	57	50	30
5716466	38	43	37
5716672	43	47	36
5716740	57	45	32
5716741	62	48	30
5716742	61	49	29
5716919	54	48	42
5716995	44	53	44
5717066	49	43	52
5717070	50	43	47
5717076	48	39	44
5717092	48	45	44
5717347	37	45	39
5717349	37	44	40
5717385	30	37	31
5717406	39	42	37
5717566	29	37	27
5717587	26	33	24
5717620	31	30	26
5717621	31	30	26
5717651	41	30	28
5717977	29	31	19
5717982	31	35	24
5718006	33	40	27
5718033	32	37	31
5718050	27	34	34
5718062	35	28	37
5718123	40	29	47
5718248	33	40	45
5718327	24	30	38
5718378	19	28	42
5718608	27	38	37
5718637	26	40	31
5718638	27	38	33
5718715	28	47	40
5718899	30	31	28
5718949	29	25	35
5718959	30	26	39
5718995	31	29	40
5718997	32	28	36
5718998	31	29	36
5719028	20	28	30
5719068	24	27	30
5719076	16	29	29
5719077	18	29	30
5719084	19	32	26
5719095	24	30	29
5719128	30	29	28
5719146	31	32	37
5719201	39	31	43
5719262	30	31	28
5719299	36	35	28
5719417	46	39	38
5719646	40	54	36
5719865	58	51	64
5719922	35	24	26
5719927	32	28	29
5719928	33	29	30
5719929	31	28	24
5719958	21	20	21
5719976	19	17	16
5719993	6	6	9
5719994	6	6	9
5719997	6	4	7
5719999	6	3	4
5720000	6	3	4
5720001	6	2	4
5720469	1	3	1
5720471	1	3	1
5720473	1	3	1
5720541	22	17	18
5720559	23	24	31
5720577	24	26	35
5720684	45	46	71
5720687	45	43	71
5720735	46	41	48
5720772	47	37	53
5720853	51	44	50
5721086	51	64	43
5721214	49	43	43
5721311	43	52	39
5721453	33	39	38
5721488	28	35	33
5721517	30	34	40
5721661	35	49	39
5721899	57	48	56
5721969	46	33	49
5722023	53	34	51
5722042	47	39	50
5722091	34	42	40
5722145	37	49	41
5722341	32	32	32
5722371	31	34	34
5722382	31	34	33
5722391	31	36	30
5722397	27	39	32
5723053	32	32	36
5723055	32	33	34
5723098	28	31	34
5723099	28	29	34
5723102	31	27	31
5723166	37	41	37
5723190	35	42	32
5723223	44	42	32
5723269	40	45	30
5723381	39	50	48
5723926	56	46	63
5723964	54	52	57
5724007	61	49	64
5724090	31	28	41
5724114	39	29	42
5724181	33	35	32
5724533	56	33	38
5724549	53	33	36
5724597	33	34	31
5724602	33	34	33
5724966	31	44	54
5725370	46	42	39
5725430	39	36	51
5725633	37	41	40
5725712	36	33	38
5725720	39	37	39
5725721	38	33	35
5725722	39	34	41
5725724	37	34	38
5725726	37	30	36
5725814	50	44	39
5725871	56	45	39
5725875	56	48	39
5725876	57	41	38
5725879	55	45	39
5725881	55	46	40
5725964	59	48	38
5726457	49	39	54
5726554	65	59	65
5726599	64	53	55
5726622	58	46	48
5726625	53	42	45
5726634	56	47	49
5726637	55	46	50
5726689	59	34	57
5726704	57	38	55
5726775	65	38	60
5726792	64	39	60
5726812	69	48	56
5726840	60	39	49
5726841	60	39	47
5726842	56	39	46
5726955	49	62	46
5726957	50	63	46
5727277	63	58	57
5727300	56	52	53
5727302	58	52	54
5727537	49	28	41
5727541	36	28	36
5727578	40	32	35
5727715	48	35	36
5727716	48	37	32
5727717	55	34	38
5727719	52	37	40
5727863	61	54	46
5727884	46	51	36
5728034	34	52	39
5728035	34	48	41
5728392	43	62	38
5728807	41	42	52
5728822	46	43	56
5728875	41	42	51
5728937	49	44	51
5729143	40	59	45
5729146	43	61	48
5729187	43	49	51
5729423	47	42	41
5729424	50	48	42
5729672	47	44	50
5729674	45	47	50
5729800	42	55	53
5729966	48	41	39
5730134	55	62	53
5730141	53	55	48
5730180	50	44	43
5730271	50	47	44
5730374	54	40	41
5730405	47	42	40
5730462	34	36	44
5730507	31	41	35
5730812	44	57	44
5730958	50	69	45
5731002	61	74	43
5731107	47	63	36
5731183	54	66	44
5731184	53	65	42
5731317	48	39	36
5731369	39	55	37
5731417	36	52	39
5731591	33	35	32
5731611	34	34	36
5731644	38	27	38
5731645	38	27	40
5731648	37	29	38
5731761	41	44	34
5731791	37	45	29
5731796	36	48	28
5731829	28	40	30
5731837	29	36	29
5731838	29	40	30
5731855	25	36	31
5731860	28	39	33
5731881	28	33	34
5731890	29	34	32
5731891	31	35	33
5731894	29	33	33
5731895	30	35	33
5731896	29	34	35
5731928	30	33	34
5731951	29	45	35
5731986	26	46	33
5732004	22	43	31
5732011	21	46	31
5732040	29	54	40
5732041	28	54	42
5732042	27	56	42
5732043	29	55	41
5732046	29	51	39
5732063	23	40	33
5732112	29	34	31
5732188	26	37	25
5732193	27	37	27
5732202	27	40	29
5732204	26	38	26
5732207	30	38	26
5732292	34	32	39
5732297	34	35	43
5732350	43	33	38
5732351	44	34	43
5732353	46	32	41
5732368	42	24	30
5732434	49	31	33
5732534	43	33	34
5732585	36	33	31
5732684	37	43	38
5732718	34	45	34
5732764	34	43	36
5732855	28	34	37
5733004	36	33	31
5733172	56	41	38
5733276	47	43	36
5733297	48	36	39
5733651	38	35	39
5733654	39	34	37
5733655	42	34	43
5733661	35	34	44
5733666	32	32	35
5733671	31	31	37
5733811	21	32	31
5734073	45	58	53
5734561	41	26	39
5734889	43	25	42
5734909	32	23	37
5734938	30	21	31
5734953	33	20	30
5734955	29	23	31
5734994	29	18	23
5734995	30	19	24
5735040	36	26	25
5735055	38	30	25
5735057	36	31	23
5735069	37	33	23
5735070	36	32	24
5735071	33	30	24
5735074	34	28	26
5735076	35	31	25
5735080	34	30	33
5735082	34	30	29
5735217	71	42	55
5735293	73	64	43
5735542	46	38	42
5735556	49	44	46
5735678	54	63	45
5735679	54	59	46
5735731	48	55	50
5735732	45	57	50
5735733	47	55	47
5735756	55	57	61
5735757	54	55	57
5735822	50	54	71
5735823	51	55	68
5735827	47	43	68
5735828	48	47	69
5735840	41	46	58
5735841	42	42	57
5735877	47	49	60
5735880	44	47	53
5735881	48	46	55
5735883	51	50	55
5735896	59	48	51
5735899	60	49	58
5735907	53	45	54
5735959	66	55	47
5736054	57	53	50
5736103	41	39	50
5736104	42	40	50
5736105	42	37	52
5736177	46	40	44
5736195	50	40	46
5736204	46	40	41
5736382	41	33	39
5736396	47	32	39
5736397	47	29	40
5736539	53	30	28
5736543	51	29	31
5736544	56	30	32
5736618	43	31	39
5736706	38	35	34
5736744	31	29	33
5736786	34	30	36
5736805	32	30	38
5736922	32	34	34
5736991	37	28	22
5737001	41	34	23
5737168	47	61	51
5737169	51	62	56
5737313	50	42	44
5737505	55	39	51
5737738	40	42	42
5737757	42	47	44
5737874	32	34	27
5737926	36	37	28
5737956	33	37	23
5738003	38	42	18
5738036	43	42	23
5738142	37	31	27
5738242	32	39	28
5738244	32	39	31
5738246	33	38	31
5738248	34	38	31
5738249	32	38	31
5738252	32	40	30
5738259	27	34	27
5738260	29	37	30
5738262	30	34	29
5738267	29	34	31
5738275	30	31	32
5738456	37	42	39
5738457	37	42	39
5738466	26	36	38
5738473	28	34	34
5738474	30	35	34
5738475	28	33	33
5738499	30	32	38
5738609	25	27	40
5738613	28	30	40
5738634	26	29	38
5738638	22	28	38
5738652	23	28	36
5738666	22	23	37
5738680	19	16	32
5738684	19	18	31
5738746	28	20	21
5738765	29	22	26
5738800	35	22	28
5738811	39	27	25
5738953	29	28	27
5738955	32	33	34
5738968	41	38	35
5739073	42	34	21
5739076	43	31	21
5739079	40	35	21
5739080	39	36	21
5739129	43	42	21
5739287	43	51	37
5739300	38	49	36
5739348	43	32	32
5739399	38	31	31
5739484	41	43	43
5739711	48	42	46
5739823	54	52	38
5739837	53	45	37
5739975	44	59	49
5739977	48	57	52
5739984	51	63	48
5740098	46	54	52
5740187	48	57	47
5740275	42	54	49
5740355	44	56	56
5740463	45	43	52
5740569	36	34	28
5740698	41	42	41
5740703	41	42	40
5740704	41	42	40
5740706	37	38	36
5740709	38	36	38
5740783	29	39	45
5740867	38	46	56
5740953	54	48	55
5740954	51	46	50
5741031	40	51	46
5741410	47	42	39
5741582	52	54	49
5741705	69	45	46
5741830	59	38	41
5741831	61	44	43
5741832	63	42	38
5741871	63	36	48
5742036	44	29	25
5742087	39	30	26
5742089	41	30	29
5742090	39	31	30
5742098	35	27	28
5742101	38	26	26
5742102	33	27	26
5742105	35	24	29
5742266	22	41	46
5742468	46	25	25
5742557	47	29	22
5742571	47	28	24
5742572	47	26	26
5742589	30	28	22
5742639	33	37	30
5742682	35	37	27
5742685	34	36	26
5742691	33	39	26
5742716	36	42	26
5742717	30	44	25
5742724	33	46	25
5742866	37	51	43
5742867	39	50	42
5743103	43	42	56
5743105	44	40	55
5743106	42	39	55
5743253	60	52	44
5743254	61	52	45
5743255	60	53	42
5743256	62	51	46
5743328	54	55	56
5743330	53	54	50
5743478	61	60	47
5743521	61	61	45
5743804	47	52	48
5743818	46	50	50
5743929	45	64	43
5744023	36	49	41
5744026	34	47	43
5744176	40	37	50
5744215	29	31	37
5744422	43	44	31
5744692	44	36	35
5744698	45	35	43
5744706	42	37	43
5744752	40	36	49
5744802	42	32	54
5744928	28	39	33
5744992	26	48	24
5745127	31	48	44
5745493	50	60	36
5745495	49	58	35
5745623	49	39	42
5745645	54	37	47
5745648	49	33	45
5745801	40	66	43
5745825	39	64	47
5746040	38	40	54
5746084	33	49	41
5746193	58	42	42
5746305	52	43	33
5746607	36	36	43
5746877	32	28	28
5746907	33	32	33
5746925	29	33	38
5747000	26	33	40
5747038	22	33	43
5747132	45	41	38
5747188	45	44	46
5747259	47	52	41
5747440	38	40	45
5747537	36	42	45
5747539	35	45	46
5747541	35	43	45
5747706	51	41	49
5747845	31	46	44
5747848	34	53	47
5747851	36	52	49
5747996	31	36	59
5747998	33	34	63
5747999	32	36	63
5748068	30	39	51
5748150	37	38	42
5748225	40	24	34
5748252	36	27	28
5748284	34	22	40
5748299	34	21	38
5748413	48	46	50
5748424	45	47	51
5748518	45	44	43
5748540	43	42	45
5748563	49	43	50
5748686	65	48	43
5748688	65	51	45
5748691	66	53	46
5748988	53	37	45
5749194	64	57	47
5749249	72	60	50
5749251	70	59	48
5749254	67	59	47
5749265	68	55	44
5749353	49	58	38
5749361	46	56	35
5749424	41	53	44
5749572	50	41	50
5749772	41	54	54
5749840	44	51	40
5749843	45	51	38
5749847	39	43	35
5749849	42	45	33
5749851	44	46	34
5749991	40	48	53
5749992	41	50	56
5749993	41	48	57
5749995	41	50	57
5749998	37	46	57
5750000	40	48	56
5750418	47	30	50
5750574	51	53	45
5750658	32	36	45
5750735	37	30	50
5750743	38	31	45
5750768	32	26	44
5750820	35	28	49
5750854	27	33	49
5750948	36	40	41
5750951	37	37	40
5750995	33	31	33
5751138	48	35	50
5751141	53	36	48
5751271	49	36	48
5751456	44	48	57
5751555	45	54	45
5751570	46	53	49
5751628	27	44	41
5751639	23	35	32
5751688	43	37	46
5751724	53	43	48
5751805	63	40	45
5751944	62	45	54
5752070	45	35	44
5752072	45	35	41
5752114	41	44	37
5752115	41	44	36
5752116	39	43	37
5752163	45	49	36
5752220	61	46	44
5752221	63	48	44
5752222	63	44	45
5752263	68	44	52
5752265	68	44	53
5752274	67	42	55
5752349	71	46	58
5752358	72	49	59
5752364	70	52	60
5752544	41	28	45
5753033	39	43	47
5753113	33	39	48
5753175	48	45	51
5753216	54	48	36
5753385	48	45	50
5753386	48	43	52
5753388	50	46	55
5753390	51	46	53
5753400	51	44	49
5753527	52	35	53
5753534	46	31	49
5753536	46	29	45
5753539	43	33	44
5753783	47	37	49
5753836	53	39	47
5754214	45	36	49
5754830	37	23	34
5754840	33	24	40
5754861	31	24	38
5754868	31	27	37
5754872	32	26	41
5754874	33	27	40
5754879	32	27	40
5754894	28	22	35
5754900	29	22	34
5754902	28	24	33
5754915	31	20	28
5754998	23	31	20
5755676	41	47	37
5755961	56	51	49
5755962	54	49	47
5755966	57	48	47
5756142	48	54	51
5756160	48	53	47
5756297	48	54	40
5756298	47	56	41
5756299	48	54	40
5756309	53	60	39
5756310	55	61	40
5756311	51	59	41
5756365	57	55	39
5756448	43	36	56
5756449	46	38	56
5756638	34	38	60
5756855	60	48	50
5757119	38	40	32
5757216	32	38	34
5757243	30	34	32
5757265	29	33	33
5757310	29	27	35
5757355	39	30	41
5757382	41	33	50
5757383	41	33	51
5757385	38	31	50
5757387	38	32	51
5757388	38	33	50
5757514	52	44	52
5757534	52	49	51
5757572	57	41	55
5757747	42	49	40
5757751	46	51	39
5757765	50	51	45
5757791	49	49	42
5757792	52	49	39
5758066	42	55	37
5758176	36	56	35
5758288	51	50	66
5758326	68	50	66
5758421	58	56	48
5758463	49	50	44
5758945	61	52	55
5758946	60	54	51
5758947	61	53	54
5758972	54	56	50
5759003	60	61	45
5759085	59	61	49
5759219	47	46	46
5759313	52	53	45
5759368	36	36	26
5759370	35	33	25
5759397	26	29	19
5759401	24	29	17
5759434	12	21	7
5759437	13	21	7
5759439	12	20	8
5759441	14	18	7
5759444	14	18	7
5759445	13	20	7
5759451	12	14	7
5759452	11	14	7
5759454	11	15	9
5759455	6	7	6
5759456	6	7	5
5759503	15	22	16
5759665	52	43	34
5759729	45	39	46
5759731	48	40	46
5759733	46	38	48
5759765	41	39	54
5759820	37	40	59
5759826	39	40	58
5759878	35	32	72
5759919	37	41	63
5759975	26	35	70
5759976	28	33	71
5759977	26	32	72
5760144	45	44	48
5760253	57	47	56
5760595	32	27	37
5760596	30	28	39
5760608	33	27	40
5760637	33	28	35
5760646	36	30	29
5760681	37	31	31
5760814	37	52	47
5760824	34	54	46
5760825	35	50	49
5760827	37	53	47
5760828	35	54	47
5760830	36	55	49
5760920	36	55	61
5760974	30	63	52
5761022	28	58	44
5761170	35	54	58
5761379	38	26	35
5761381	37	26	36
5761566	48	47	53
5761720	43	49	40
5761731	43	58	44
5761733	44	52	44
5761735	45	49	42
5761883	60	35	54
5761884	61	37	55
5761992	54	42	48
5762005	45	43	44
5762075	41	44	41
5762078	42	47	41
5762133	41	39	41
5762242	39	39	48
5762428	56	63	61
5762429	56	65	62
5762430	54	63	63
5762484	60	55	49
5762485	61	56	47
5762631	42	43	56
5762702	45	52	54
5762854	29	38	31
5763025	26	39	34
5763034	28	35	33
5763041	26	36	34
5763070	30	37	33
5763153	35	39	46
5763234	35	33	47
5763444	49	46	43
5763445	49	42	44
5763516	51	41	52
5763594	49	36	40
5763595	50	36	39
5763729	38	46	33
5763928	29	29	38
5763943	32	31	35
5763965	36	37	26
5763966	36	34	26
5763978	38	40	21
5764014	37	35	24
5764130	32	43	37
5764133	30	44	35
5764189	32	46	28
5764241	32	40	22
5764244	31	39	23
5764265	30	42	25
5764281	29	42	28
5764282	28	45	26
